DD_LOC_ID|MUNICIPIO BBVA
2363|POZORRUBIO
5567|POZOS DE HINOJO
8026|POZUEL DE ARIZA
6692|POZUEL DEL CAMPO
117|POZUELO
2364|POZUELO, EL
4386|POZUELO DE ALARCON
8027|POZUELO DE ARAGON
2008|POZUELO DE CALATRAVA
7352|POZUELO DE LA ORDEN
7718|POZUELO DE TABARA
1693|POZUELO DE ZARZON
3701|POZUELO DEL PARAMO
4387|POZUELO DEL REY
2009|POZUELOS DE CALATRAVA, LOS
5990|PRADALES
1384|PRADANOS DE BUREBA
5152|PRADANOS DE OJEDA
4147|PRADEJON
6459|PRADELL DE LA TEIXETA
5991|PRADENA
3029|PRADENA DE ATIENZA
4388|PRADENA DEL RINCON
6460|PRADES
8028|PRADILLA DE EBRO
4148|PRADILLO
7719|PRADO
3702|PRADO DE LA GUZPEÑA
1788|PRADO DEL REY
1385|PRADOLUENGO
3030|PRADOS REDONDOS
555|PRADOSEGAR
6461|PRAT DE COMTE
1035|PRAT DE LLOBREGAT, EL
6462|PRATDIP
1036|PRATS DE LLUÇANÈS
1037|PRATS DE REI, ELS
3960|PRATS I SANSOR
5013|PRAVIA
3961|PREIXANA
3962|PREIXENS
4149|PREJANO
1038|PREMIÀ DE DALT
1039|PREMIÀ DE MAR
1386|PRESENCIO
2579|PRESES, LES
3703|PRIARANZA DEL BIERZO
2365|PRIEGO
2097|PRIEGO DE CORDOBA
3704|PRIORO
5014|PROAZA
2366|PROVENCIO, EL
3963|PRULLANS
6133|PRUNA
7163|PUÇOL
8029|PUEBLA DE ALBORTON
731|PUEBLA DE ALCOCER
8030|PUEBLA DE ALFINDEN, LA
2367|PUEBLA DE ALMENARA
6895|PUEBLA DE ALMORADIEL, LA
1891|PUEBLA DE ARENOSO
1387|PUEBLA DE ARGANZON, LA
5568|PUEBLA DE AZABA
3031|PUEBLA DE BELEÑA
3437|PUEBLA DE CASTRO, LA
6134|PUEBLA DE CAZALLA, LA
2808|PUEBLA DE DON FADRIQUE
2368|PUEBLA DE DON FRANCISCO
2010|PUEBLA DE DON RODRIGO
3272|PUEBLA DE GUZMAN
6693|PUEBLA DE HIJAR, LA
732|PUEBLA DE LA CALZADA
733|PUEBLA DE LA REINA
4389|PUEBLA DE LA SIERRA
3705|PUEBLA DE LILLO
6135|PUEBLA DE LOS INFANTES, LA
6896|PUEBLA DE MONTALBAN, LA
734|PUEBLA DE OBANDO
5992|PUEBLA DE PEDRAZA
5569|PUEBLA DE SAN MEDEL
7164|PUEBLA DE SAN MIGUEL
7720|PUEBLA DE SANABRIA
735|PUEBLA DE SANCHO PEREZ
5153|PUEBLA DE VALDAVIA, LA
3032|PUEBLA DE VALLES
6694|PUEBLA DE VALVERDE, LA
5570|PUEBLA DE YELTES
736|PUEBLA DEL MAESTRE
2011|PUEBLA DEL PRINCIPE
737|PUEBLA DEL PRIOR
6136|PUEBLA DEL RIO, LA
2369|PUEBLA DEL SALVADOR
6897|PUEBLANUEVA, LA
7721|PUEBLICA DE VALVERDE
738|PUEBLONUEVO DEL GUADIANA
8201|PUEBLONUEVO DEL MIRAMONTE
8031|PUENDELUNA
3706|PUENTE DE DOMINGO FLOREZ
3564|PUENTE DE GENAVE
3438|PUENTE DE MONTAÑANA
6898|PUENTE DEL ARZOBISPO, EL
5571|PUENTE DEL CONGOSTO
2098|PUENTE GENIL
3439|PUENTE LA REINA DE JACA
4817|PUENTE LA REINA/GARES
5799|PUENTE VIESGO
1388|PUENTEDURA
4390|PUENTES VIEJAS
3565|PUERTA DE SEGURA, LA
5572|PUERTAS
556|PUERTO CASTILLA
5573|PUERTO DE BEJAR
5717|PUERTO DE LA CRUZ
6899|PUERTO DE SAN VICENTE
1694|PUERTO DE SANTA CRUZ
1789|PUERTO DE SANTA MARIA, EL
5250|PUERTO DEL ROSARIO
2012|PUERTO LAPICE
4588|PUERTO LUMBRERAS
3273|PUERTO MORAL
1790|PUERTO REAL
5574|PUERTO SEGURO
1791|PUERTO SERRANO
3440|PUERTOLAS
2013|PUERTOLLANO
6695|PUERTOMINGALVO
4818|PUEYO
3441|PUEYO DE ARAGUAS, EL
3442|PUEYO DE SANTA CRUZ
7165|PUIG
2580|PUIGCERDÀ
1040|PUIGDÀLBER
3964|PUIGGRÒS
6463|PUIGPELAT
841|PUIGPUNYENT
1041|PUIG-REIG
3965|PUIGVERD D'AGRAMUNT
3966|PUIGVERD DE LLEIDA
1042|PUJALT
4534|PUJERRA
6900|PULGAR
2809|PULIANAS
352|PULPI
3274|PUNTA UMBRIA
5718|PUNTAGORDA
5719|PUNTALLANA
4933|PUNXIN
7353|PURAS
353|PURCHENA
8032|PURUJOSA
2810|PURULLENA
1043|QUAR, LA
2581|QUART
7166|QUART DE LES VALLS
7167|QUART DE POBLET
7168|QUARTELL
7169|QUATRETONDA
247|QUATRETONDETA
4150|QUEL
1389|QUEMADA
2811|QUENTAR
3033|QUER
2582|QUERALBS
6901|QUERO
6464|QUEROL
7170|QUESA
3566|QUESADA
3443|QUICENA
4391|QUIJORNA
739|QUINTANA DE LA SERENA
3707|QUINTANA DEL CASTILLO
3708|QUINTANA DEL MARCO
1390|QUINTANA DEL PIDIO
5154|QUINTANA DEL PUENTE
6279|QUINTANA REDONDA
3709|QUINTANA Y CONGOSTO
1391|QUINTANABUREBA
1392|QUINTANAELEZ
1393|QUINTANAORTUÑO
1394|QUINTANAPALLA
6902|QUINTANAR DE LA ORDEN
1395|QUINTANAR DE LA SIERRA
2370|QUINTANAR DEL REY
6280|QUINTANAS DE GORMAZ
1396|QUINTANAVIDES
7354|QUINTANILLA DE ARRIBA
1397|QUINTANILLA DE LA MATA
7355|QUINTANILLA DE ONESIMO
5155|QUINTANILLA DE ONSOÑA
7356|QUINTANILLA DE TRIGUEROS
7722|QUINTANILLA DE URZ
1398|QUINTANILLA DEL AGUA Y TORD.
1399|QUINTANILLA DEL COCO
7357|QUINTANILLA DEL MOLAR
7723|QUINTANILLA DEL MONTE
7724|QUINTANILLA DEL OLMO
1400|QUINTANILLA SAN GARCIA
1401|QUINTANILLA VIVAR
1402|QUINTANILLAS, LAS
4934|QUINTELA DE LEIRADO
8033|QUINTO
6281|QUIÑONERIA
4257|QUIROGA
5015|QUIROS
7725|QUIRUELAS DE VIDRIALES
6903|QUISMONDO
4258|RABADE
7726|RABANALES
4151|RABANERA
1403|RABANERA DEL PINAR
7358|RABANO
7727|RABANO DE ALISTE
1404|RABANOS
6282|RABANOS, LOS
1405|RABE DE LAS CALZADAS
2583|RABOS
2371|RADA DE HARO
248|RAFAL
6696|RAFALES
7171|RAFELBUÑOL/RAFELBUNYOL
7172|RAFELCOFER
7173|RAFELGUARAF
249|RÀFOL D'ALMUNIA, EL
7174|RAFOL DE SALEM
5575|RAGAMA
354|RAGOL
4935|RAIRIZ DE VEIGA
1044|RAJADELL
5800|RAMALES DE LA VICTORIA
2099|RAMBLA, LA
4936|RAMIRAS
7359|RAMIRO
5993|RAPARIEGOS
4392|RASCAFRIA
4152|RASILLO DE CAMEROS, EL
5801|RASINES
6465|RASQUERA
557|RASUEROS
7175|REAL DE GANDIA
6137|REAL DE LA JARA, EL
7176|REAL DE MONTROI
6904|REAL DE SAN VICENTE, EL
5720|REALEJOS, LOS
1695|REBOLLAR (CACERES)
6283|REBOLLAR (SORIA)
1406|REBOLLEDO DE LA TORRE
5994|REBOLLO
3034|REBOLLOSA DE JADRAQUE
6905|RECAS
118|RECUEJA, LA
3035|RECUENCO, EL
6284|RECUERDA
4153|REDAL, EL
1407|REDECILLA DEL CAMINO
1408|REDECILLA DEL CAMPO
5576|REDONDA, LA
5312|REDONDELA
250|REDOVAN
4393|REDUEÑA
2584|REGENCOS
5016|REGUERAS, LAS
3710|REGUERAS DE ARRIBA
1409|REGUMIEL DE LA SIERRA
2372|REILLO
740|REINA
5802|REINOSA
1410|REINOSO
5156|REINOSO DE CERRATO
251|RELLEU
1045|RELLINARS
6285|RELLO
8034|REMOLINOS
5995|REMONDO
741|RENA
6466|RENAU
7360|RENEDO DE ESGUEVA
5157|RENEDO DE LA VEGA
3036|RENERA
6286|RENIEBLAS
5803|REOCIN
7728|REQUEJO
7177|REQUENA
5158|REQUENA DE CAMPOS
5159|RESPENDA DE LA PEÑA
742|RETAMAL DE LLERENA
6906|RETAMOSO DE LA JARA
8035|RETASCON
3037|RETIENDAS
5577|RETORTILLO
6287|RETORTILLO DE SORIA
1411|RETUERTA
2014|RETUERTA DEL BULLAQUE
6467|REUS
7729|REVELLINOS
5160|REVENGA DE CAMPOS
5161|REVILLA DE COLLAZOS
1412|REVILLA DEL CAMPO
1413|REVILLA VALLEJERA
1414|REVILLA Y AHEDO, LA
1415|REVILLARRUZ
3711|REYERO
1416|REZMONDO
6288|REZNOS
5996|RIAGUAS DE SAN BARTOLOME
3967|RIALP
2190|RIANXO
3712|RIAÑO
5997|RIAZA
6468|RIBA, LA
6289|RIBA DE ESCALOTE, LA
3038|RIBA DE SAELICES
4937|RIBADAVIA
5017|RIBADEDEVA
4259|RIBADEO
5018|RIBADESELLA
5313|RIBADUMIA
4819|RIBAFORADA
4154|RIBAFRECHA
5804|RIBAMONTAN AL MAR
5805|RIBAMONTAN AL MONTE
7178|RIBA-ROJA DE TURIA
6469|RIBA-ROJA D'EBRE
5162|RIBAS DE CAMPOS
4260|RIBAS DE SIL
4394|RIBATEJADA
2191|RIBEIRA
4261|RIBEIRA DE PIQUIN
38|ERRIBERAGOITIA/RIBERA ALTA
39|RIBERA BAJA/ERRIBERA BEITIA
5019|RIBERA DE ARRIBA
743|RIBERA DEL FRESNO
3968|RIBERA D'ONDARA
3969|RIBERA D'URGELLET
5163|RIBEROS DE LA CUEZA
2585|RIBES DE FRESER
1892|RIBESALBES
5998|RIBOTA
8036|RICLA
4589|RICOTE
3713|RIEGO DE LA VEGA
3714|RIELLO
2586|RIELLS I VIABREA
6907|RIELVES
6470|RIERA DE GAIÀ, LA
6697|RILLO
3039|RILLO DE GALLO
4535|RINCON DE LA VICTORIA
4155|RINCON DE SOTO
6138|RINCONADA, LA
5578|RINCONADA DE LA SIERRA, LA
3970|RINER
558|RIOCABADO
1417|RIOCAVADO DE LA SIERRA
6698|RIODEVA
559|RIOFRIO
7730|RIOFRIO DE ALISTE
5999|RIOFRIO DE RIAZA
3040|RIOFRIO DEL LLANO
4536|RIOGORDO
355|RIOJA
7179|RIOLA
1696|RIOLOBOS
5806|RIONANSA
7731|RIONEGRO DEL PUENTE
119|RIOPAR
4938|RIOS
5020|RIOSA
6290|RIOSECO DE SORIA
3715|RIOSECO DE TAPIA
4262|RIOTORTO
5807|RIOTUERTO
2587|RIPOLL
1046|RIPOLLET
744|RISCO
3971|RIU DE CERDANYA
2588|RIUDARENES
2589|RIUDAURA
6471|RIUDECANYES
6472|RIUDECOLS
2590|RIUDELLOTS DE LA SELVA
6473|RIUDOMS
2591|RIUMORS
4395|RIVAS-VACIAMADRID
560|RIVILLA DE BARAJAS
1418|ROA
7732|ROALES
7361|ROALES DE CAMPOS
3716|ROBLA, LA
7362|ROBLADILLO
5579|ROBLEDA
7733|ROBLEDA-CERVANTES
1697|ROBLEDILLO DE GATA
4396|ROBLEDILLO DE LA JARA
1698|ROBLEDILLO DE LA VERA
3041|ROBLEDILLO DE MOHERNANDO
1699|ROBLEDILLO DE TRUJILLO
120|ROBLEDO
2015|ROBLEDO, EL
4397|ROBLEDO DE CHAVELA
3042|ROBLEDO DE CORPES
6908|ROBLEDO DEL MAZO
1700|ROBLEDOLLANO
5580|ROBLIZA DE COJOS
4398|ROBREGORDO
3444|ROBRES
4156|ROBRES DEL CASTILLO
745|ROCA DE LA SIERRA, LA
1047|ROCA DEL VALLÈS, LA
7180|ROCAFORT
6474|ROCAFORT DE QUERALT
3275|ROCIANA DEL CONDADO
121|RODA, LA
6139|RODA DE ANDALUCIA, LA
6475|RODA DE BARÀ
6000|RODA DE ERESMA
1048|RODA DE TER
5314|RODEIRO
6699|RODENAS
4157|RODEZNO
6476|RODONYÀ
7734|ROELOS DE SAYAGO
2192|ROIS
252|ROJALES
1419|ROJAS
6291|ROLLAMIENTA
5581|ROLLAN
253|ROMANA, LA
1701|ROMANGORDO
3043|ROMANILLOS DE ATIENZA
3044|ROMANONES
8037|ROMANOS
4820|ROMANZADO
6909|ROMERAL, EL
4821|RONCAL/ERRONKARI
4537|RONDA
6140|RONQUILLO, EL
3717|ROPERUELOS DEL PARAMO
356|ROQUETAS DE MAR
6477|ROQUETES
5315|ROSAL, O
3276|ROSAL DE LA FRONTERA
1702|ROSALEJO
5721|ROSARIO, EL
2592|ROSES
7735|ROSINOS DE LA REQUEJADA
1893|ROSSELL
3972|ROSSELLO
1792|ROTA
7181|ROTGLÀ I CORBERÀ
7182|ROTOVA
7363|ROTURAS
6478|ROURELL, EL
6292|ROYO, EL
6700|ROYUELA
1420|ROYUELA DE RIO FRANCO
2373|ROZALEN DEL MONTE
4399|ROZAS DE MADRID, LAS
4400|ROZAS DE PUERTO REAL
5808|ROZAS DE VALDEARROYO, LAS
4939|RUA, A
1703|RUANES
1421|RUBENA
1049|RUBI
7364|RUBI DE BRACAMONTE
4940|RUBIA
6701|RUBIALES
6702|RUBIELOS DE LA CERIDA
6703|RUBIELOS DE MORA
1050|RUBIO
6141|RUBIO, EL
2812|RUBITE
1422|RUBLACEDO DE ABAJO
1423|RUCANDIO
7365|RUEDA
8038|RUEDA DE JALON
3045|RUEDA DE LA SIERRA
5809|RUENTE
8039|RUESCA
5810|RUESGA
7183|RUGAT
2016|RUIDERA
5811|RUILOBA
2593|RUPIÀ
1051|RUPIT I PRUIT
3567|RUS
2100|RUTE
1052|SABADELL
3718|SABERO
8040|SABIÑAN
3445|SABIÑANIGO
3568|SABIOTE
1894|SACAÑET
3046|SACECORBO
2374|SACEDA-TRASIERRA
3047|SACEDON
2017|SACERUELA
6001|SACRAMENIA
2193|SADA (LA CORUÑA)
4822|SADA (NAVARRA)
8041|SADABA
2375|SAELICES
3048|SAELICES DE LA SAL
7366|SAELICES DE MAYORGA
5582|SAELICES EL CHICO
1053|SAGÀS
254|SAGRA
5583|SAGRADA, LA
7184|SAGUNTO/SAGUNT
3719|SAHAGUN
5584|SAHUGO, EL
3446|SAHUN
4158|SAJAZARRA
5585|SALAMANCA
2813|SALAR
4538|SALARES
5021|SALAS
3447|SALAS ALTAS
3448|SALAS BAJAS
1424|SALAS DE BUREBA
1425|SALAS DE LOS INFANTES
3973|SALÀS DE PALLARS
7736|SALCE
5316|SALCEDA DE CASELAS
6704|SALCEDILLO
5164|SALDAÑA
1426|SALDAÑA DE BURGOS
5586|SALDEANA
1054|SALDES
4823|SALDIAS
6705|SALDON
6293|SALDUERO
7185|SALEM
2594|SALES DE LLIERCA
3449|SALILLAS
8042|SALILLAS DE JALON
255|SALINAS
4824|SALINAS DE ORO/JAITZ
5165|SALINAS DE PISUERGA
2376|SALINAS DEL MANZANO
842|SALINES, SES
1427|SALINILLAS DE BUREBA
1055|SALLENT
3450|SALLENT DE GALLEGO
3049|SALMERON
2377|SALMERONCILLOS
5587|SALMORAL
561|SALOBRAL
122|SALOBRE
2814|SALOBREÑA
6479|SALOMO
1704|SALORINO
6480|SALOU
2595|SALT
6142|SALTERAS
2378|SALVACAÑETE
562|SALVADIOS
7367|SALVADOR DE ZAPARDIEL
746|SALVALEON
5317|SALVATERRA DE MIÑO
8043|SALVATIERRA DE ESCA
747|SALVATIERRA DE LOS BARROS
1705|SALVATIERRA DE SANTIAGO
5588|SALVATIERRA DE TORMES
40|SALVATIERRA/AGURAIN
1895|SALZADELLA, LA
41|SAMANIEGO
6002|SAMBOAL
7737|SAMIR DE LOS CAÑOS
4263|SAMOS
6706|SAMPER DE CALANDA
8044|SAMPER DEL SALZ
4825|SAN ADRIAN
1428|SAN ADRIAN DE JUARROS
3720|SAN ADRIAN DEL VALLE
6707|SAN AGUSTIN
4401|SAN AGUSTIN DEL GUADALIX
7738|SAN AGUSTIN DEL POZO
4941|SAN AMARO
3050|SAN ANDRES DEL CONGOSTO
3721|SAN ANDRES DEL RABANEDO
3051|SAN ANDRES DEL REY
5722|SAN ANDRES Y SAUCES
7186|SAN ANTONIO DE BENAGEBER
4159|SAN ASENSIO
5251|SAN BARTOLOME
563|SAN BARTOLOME DE BEJAR
564|SAN BARTOLOME DE CORNEJA
3277|SAN BARTOLOME DE LA TORRE
6910|SAN BARTOLOME DE LAS ABIERTAS
565|SAN BARTOLOME DE PINARES
5252|SAN BARTOLOME DE TIRAJANA
2018|SAN CARLOS DEL VALLE
5166|SAN CEBRIAN DE CAMPOS
7739|SAN CEBRIAN DE CASTRO
7368|SAN CEBRIAN DE MAZOTE
5167|SAN CEBRIAN DE MUDA
4942|SAN CIBRAO DAS VIÑAS
2379|SAN CLEMENTE
5168|SAN CRISTOBAL DE BOEDO
6003|SAN CRISTOBAL DE CUELLAR
7740|SAN CRISTOBAL DE ENTREVIÑAS
5589|SAN CRISTOBAL DE LA CUESTA
5723|SAN CRISTOBAL DE LA LAGUNA
3722|SAN CRISTOBAL DE LA POLANTERA
6004|SAN CRISTOBAL DE LA VEGA
6005|SAN CRISTOBAL DE SEGOVIA
4943|SAN CRISTOVO DE CEA
3723|SAN EMILIANO
6294|SAN ESTEBAN DE GORMAZ
5590|SAN ESTEBAN DE LA SIERRA
3451|SAN ESTEBAN DE LITERA
566|SAN ESTEBAN DE LOS PATOS
3724|SAN ESTEBAN DE NOGALES
567|SAN ESTEBAN DE ZAPARDIEL
7741|SAN ESTEBAN DEL MOLAR
568|SAN ESTEBAN DEL VALLE
6295|SAN FELICES
5812|SAN FELICES DE BUELNA
5591|SAN FELICES DE LOS GALLEGOS
1793|SAN FERNANDO
4402|SAN FERNANDO DE HENARES
256|SAN FULGENCIO
569|SAN GARCIA DE INGELMOS
6006|REAL SITIO DE SAN ILDEFONSO
257|SAN ISIDRO
4590|SAN JAVIER
1794|SAN JOSE DEL VALLE
6143|SAN JUAN DE AZNALFARACHE
7187|SAN JUAN DE ENOVA
570|SAN JUAN DE GREDOS
571|SAN JUAN DE LA ENCINILLA
572|SAN JUAN DE LA NAVA
5724|SAN JUAN DE LA RAMBLA
3452|SAN JUAN DE PLAN
573|SAN JUAN DEL MOLINILLO
1429|SAN JUAN DEL MONTE
574|SAN JUAN DEL OLMO
3278|SAN JUAN DEL PUERTO
7742|SAN JUSTO
3725|SAN JUSTO DE LA VEGA
6296|SAN LEONARDO DE YAGÜE
7369|SAN LLORENTE
2019|SAN LORENZO DE CALATRAVA
4403|SAN LORENZO DE EL ESCORIAL
2380|SAN LORENZO DE LA PARRILLA
575|SAN LORENZO DE TORMES
1430|SAN MAMES DE BURGOS
5169|SAN MAMES DE CAMPOS
2381|SAN MARTIN DE BONICHES
4404|SAN MARTIN DE LA VEGA
576|SAN MARTIN DE LA VEGA DEL ALB.
8045|SAN MARTIN DE LA VIRGEN DE MONCAYO
6911|SAN MARTIN DE MONTALBAN
5022|SAN MARTIN DE OSCOS
6912|SAN MARTIN DE PUSA
1431|SAN MARTIN DE RUBIALES
1706|SAN MARTIN DE TREVEJO
4826|SAN MARTIN DE UNX
4405|SAN MARTIN DE VALDEIGLESIAS
7743|SAN MARTIN DE VALDERADUEY
7370|SAN MARTIN DE VALVENI
5592|SAN MARTIN DEL CASTAÑAR
577|SAN MARTIN DEL PIMPOLLAR
5023|SAN MARTIN DEL REY AURELIO
6708|SAN MARTIN DEL RIO
6007|SAN MARTIN Y MUDRIAN
8046|SAN MATEO DE GALLEGO
5725|SAN MIGUEL DE ABONA
5813|SAN MIGUEL DE AGUAYO
6008|SAN MIGUEL DE BERNUY
578|SAN MIGUEL DE CORNEJA
7744|SAN MIGUEL DE LA RIBERA
258|SAN MIGUEL DE SALINAS
579|SAN MIGUEL DE SERREZUELA
5593|SAN MIGUEL DE VALERO
7371|SAN MIGUEL DEL ARROYO
3453|SAN MIGUEL DEL CINCA
7372|SAN MIGUEL DEL PINO
5594|SAN MIGUEL DEL ROBLEDO
7745|SAN MIGUEL DEL VALLE
4160|SAN MILLAN DE LA COGOLLA
1432|SAN MILLAN DE LARA
3726|SAN MILLAN DE LOS CABALLEROS
4161|SAN MILLAN DE YECORA
42|SAN MILLAN/DONEMILIAGA
5595|SAN MORALES
5596|SAN MUÑOZ
6144|SAN NICOLAS DEL PUERTO
7373|SAN PABLO DE LA MORALEJA
6913|SAN PABLO DE LOS MONTES
580|SAN PASCUAL
123|SAN PEDRO
3727|SAN PEDRO BERCIANOS
7746|SAN PEDRO DE CEQUE
6009|SAN PEDRO DE GAILLOS
7747|SAN PEDRO DE LA NAVE-ALMENDRA
7374|SAN PEDRO DE LATARCE
748|SAN PEDRO DE MERIDA
5597|SAN PEDRO DE ROZADOS
581|SAN PEDRO DEL ARROYO
4591|SAN PEDRO DEL PINATAR
5814|SAN PEDRO DEL ROMERAL
5598|SAN PEDRO DEL VALLE
6297|SAN PEDRO MANRIQUE
2382|SAN PEDRO PALMICHES
7375|SAN PELAYO
5599|SAN PELAYO DE GUAREÑA
1896|SAN RAFAEL DEL RIO
4162|SAN ROMAN DE CAMEROS
7376|SAN ROMAN DE HORNIJA
5170|SAN ROMAN DE LA CUBA
6914|SAN ROMAN DE LOS MONTES
1795|SAN ROQUE
5815|SAN ROQUE DE RIOMIERA
2194|SAN SADURNIÑO
7377|SAN SALVADOR
5726|SAN SEBASTIAN DE LA GOMERA
2101|SAN SEBASTIAN DE LOS BALLESTEROS
4406|SAN SEBASTIAN DE LOS REYES
3279|SAN SILVESTRE DE GUZMAN
5024|SAN TIRSO DE ABRES
4163|SAN TORCUATO
749|SAN VICENTE DE ALCANTARA
582|SAN VICENTE DE AREVALO
5816|SAN VICENTE DE LA BARQUERA
7748|SAN VICENTE DE LA CABEZA
4164|SAN VICENTE DE LA SONSIERRA
7378|SAN VICENTE DEL PALACIO
259|SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG
1433|SAN VICENTE DEL VALLE
7749|SAN VITERO
4944|SAN XOAN DE RIO
3974|SANAÜJA
3728|SANCEDO
583|SANCHIDRIAN
5600|SANCHON DE LA RIBERA
5601|SANCHON DE LA SAGRADA
6010|SANCHONUÑO
584|SANCHORREJA
5602|SANCHOTELLO
5603|SANCTI-SPIRITUS (SALAMANCA)
750|SANCTI-SPIRITUS (BADAJOZ)
4945|SANDIAS
5604|SANDO
260|SANET Y NEGRALS
6011|SANGARCIA
3454|SANGARREN
4827|SANGÜESA/ZANGOZA
1796|SANLUCAR DE BARRAMEDA
3280|SANLUCAR DE GUADIANA
6145|SANLUCAR LA MAYOR
4828|SANSOL
1056|SANT ADRIÀ DE BESÒS
1057|SANT AGUSTI DE LLUÇANÈS
1058|SANT ANDREU DE LA BARCA
1059|SANT ANDREU DE LLAVANERES
2596|SANT ANDREU SALOU
2597|SANT ANIOL DE FINESTRES
843|SANT ANTONI DE PORTMANY
1060|SANT ANTONI DE VILAMAJOR
1061|SANT BARTOMEU DEL GRAU
1062|SANT BOI DE LLOBREGAT
1063|SANT BOI DE LLUÇANÈS
6481|SANT CARLES DE LA RÀPITA
1064|SANT CEBRIÀ DE VALLALTA
1065|SANT CELONI
1066|SANT CLIMENT DE LLOBREGAT
2598|SANT CLIMENT SESCEBES
1067|SANT CUGAT DEL VALLÈS
1068|SANT CUGAT SESGARRIGUES
3975|SANT ESTEVE DE LA SARGA
1069|SANT ESTEVE DE PALAUTORDERA
1070|SANT ESTEVE SESROVIRES
2599|SANT FELIU DE BUIXALLEU
1071|SANT FELIU DE CODINES
2600|SANT FELIU DE GUIXOLS
1072|SANT FELIU DE LLOBREGAT
2601|SANT FELIU DE PALLEROLS
1073|SANT FELIU SASSERRA
2602|SANT FERRIOL
1074|SANT FOST DE CAMPSENTELLES
1075|SANT FRUITOS DE BAGES
2603|SANT GREGORI
3976|SANT GUIM DE FREIXENET
3977|SANT GUIM DE LA PLANA
2604|SANT HILARI SACALM
1076|SANT HIPÒLIT DE VOLTREGÀ
1077|SANT ISCLE DE VALLALTA
1078|SANT JAUME DE FRONTANYÀ
2605|SANT JAUME DE LLIERCA
6482|SANT JAUME DELS DOMENYS
6483|SANT JAUME D'ENVEJA
844|SANT JOAN
261|SANT JOAN D'ALACANT
845|SANT JOAN DE LABRITJA
2606|SANT JOAN DE LES ABADESSES
2607|SANT JOAN DE MOLLET
1897|SANT JOAN DE MORO
1079|SANT JOAN DE VILATORRADA
1080|SANT JOAN DESPI
2608|SANT JOAN LES FONTS
2609|SANT JORDI DESVALLS
1898|SANT JORDI/SAN JORGE
846|SANT JOSEP DE SA TALAIA
1081|SANT JULIÀ DE CERDANYOLA
2610|SANT JULIÀ DE RAMIS
1082|SANT JULIÀ DE VILATORTA
2611|SANT JULIÀ DEL LLOR I BONMATI
1083|SANT JUST DESVERN
2612|SANT LLORENÇ DE LA MUGA
3978|SANT LLORENÇ DE MORUNYS
847|SANT LLORENÇ DES CARDASSAR
1084|SANT LLORENÇ D'HORTONS
1085|SANT LLORENÇ SAVALL
848|SANT LLUIS
1086|SANT MARTI D'ALBARS
1087|SANT MARTI DE CENTELLES
2613|SANT MARTI DE LLEMENA
3979|SANT MARTI DE RIUCORB
1088|SANT MARTI DE TOUS
1089|SANT MARTI SARROCA
1090|SANT MARTI SESGUEIOLES
2614|SANT MARTI VELL
1899|SANT MATEU
1091|SANT MATEU DE BAGES
2615|SANT MIQUEL DE CAMPMAJOR
2616|SANT MIQUEL DE FLUVIÀ
2617|SANT MORI
2618|SANT PAU DE SEGURIES
1092|SANT PERE DE RIBES
1093|SANT PERE DE RIUDEBITLLES
1094|SANT PERE DE TORELLO
1095|SANT PERE DE VILAMAJOR
2619|SANT PERE PESCADOR
1096|SANT PERE SALLAVINERA
1097|SANT POL DE MAR
1098|SANT QUINTI DE MEDIONA
1099|SANT QUIRZE DE BESORA
1100|SANT QUIRZE DEL VALLÈS
1101|SANT QUIRZE SAFAJA
3980|SANT RAMON
1102|SANT SADURNI D'ANOIA
1103|SANT SADURNI D'OSORMORT
1104|SANT SALVADOR DE GUARDIOLA
1105|SANT VICENÇ DE CASTELLET
1106|SANT VICENÇ DE MONTALT
1107|SANT VICENÇ DE TORELLO
1108|SANT VICENÇ DELS HORTS
751|SANTA AMALIA
1707|SANTA ANA
6915|SANTA ANA DE PUSA
3281|SANTA ANA LA REAL
6484|SANTA BÀRBARA
3282|SANTA BARBARA DE CASA
5253|SANTA BRIGIDA
1434|SANTA CECILIA
1109|SANTA CECILIA DE VOLTREGÀ
5171|SANTA CECILIA DEL ALCOR
3455|SANTA CILIA
7750|SANTA CLARA DE AVEDILLO
4165|SANTA COLOMA
1110|SANTA COLOMA DE CERVELLO
2620|SANTA COLOMA DE FARNERS
1111|SANTA COLOMA DE GRAMENET
6485|SANTA COLOMA DE QUERALT
3729|SANTA COLOMBA DE CURUEÑO
7751|SANTA COLOMBA DE LAS MONJAS
3730|SANTA COLOMBA DE SOMOZA
2195|SANTA COMBA
2621|SANTA CRISTINA D'ARO
7752|SANTA CRISTINA DE LA POLVOROSA
3731|SANTA CRISTINA DE VALMADRIGAL
7753|SANTA CROYA DE TERA
5817|SANTA CRUZ DE BEZANA
5172|SANTA CRUZ DE BOEDO
8047|SANTA CRUZ DE GRIO
5727|SANTA CRUZ DE LA PALMA
1435|SANTA CRUZ DE LA SALCEDA
3456|SANTA CRUZ DE LA SEROS
1708|SANTA CRUZ DE LA SIERRA
6916|SANTA CRUZ DE LA ZARZA
2020|SANTA CRUZ DE LOS CAÑAMOS
357|SANTA CRUZ DE MARCHENA
8048|SANTA CRUZ DE MONCAYO
2383|SANTA CRUZ DE MOYA
2021|SANTA CRUZ DE MUDELA
6709|SANTA CRUZ DE NOGUERAS
