ID_HAYA,ID_CAIXA,ESTADO_PUBLICACION_VENTA,ESTADO_PUBLICACION_ALQUILER,MOTIVO_VENTA,MOTIVO_ALQUILER
5937345,89009986,01,04,,01
5964001,89009846,04,01,01,
5961100,89009849,03,01,,
5968899,89009943,04,01,01,
5953150,89009808,03,01,,
5925012,89009813,04,01,01,
5933331,89009852,01,04,,01
5946932,89009946,04,01,01,
5953715,89009859,04,01,01,
5956073,89009910,01,04,,01
5938925,89009948,04,01,07,
5953874,89009863,01,04,,01
5944019,89009866,01,04,,01
5927295,89009950,03,01,,
5949701,89009816,01,04,,01
5958066,89009954,04,01,01,
5927703,89009915,01,04,,01
5925510,89009960,04,04,01,01
5970266,89009919,04,01,01,
5932861,89009922,01,04,,01
5925741,89009874,01,04,,01
5965484,89009963,01,04,,01
5936634,89009819,01,04,,01
5925289,89009877,04,01,01,
5957398,89009971,01,04,,01
5929487,89009821,01,04,,01
5958414,89009824,04,01,01,
5936312,89009884,04,01,01,
5947457,89009887,01,04,,01
5952621,89009924,03,01,,
5953846,89009927,01,04,,01
5939473,89009930,04,04,01,01
5945236,89009827,04,01,01,
5944195,89009830,01,04,,01
5932465,89009893,01,04,,01
5941800,89009897,01,04,,01
5927009,89009977,01,04,,01
5964211,89010093,04,01,01,
5927842,89010096,04,01,01,
5936612,89010097,04,01,01,
5953667,89010153,04,01,01,
5935541,89010105,04,01,01,
5928022,89010107,04,01,01,
5961766,89010111,01,04,,01
5960351,89010014,01,04,,01
5928225,89010018,04,01,01,
5952167,89010022,01,04,,01
5944938,89010027,01,04,,01
5945708,89010030,04,01,01,
5938056,89010035,01,04,,01
5936452,89010054,01,04,,01
5945760,89010024,04,01,01,
5940894,89010038,04,01,01,
5952202,89010040,01,01,,
5940110,89010115,04,04,01,01
5962938,89010119,04,01,01,
5962627,89010122,03,01,,
5940391,89010130,01,04,,01
5955223,89010134,01,04,,01
5939917,89010044,04,01,01,
5952301,89010137,01,04,,01
5963911,89010049,04,01,01,
5952385,89010057,04,01,01,
5962283,89010141,04,04,01,01
5950121,89010060,04,01,01,
5948727,89010062,01,04,,01
5963777,89010073,04,01,01,
5929021,89010076,01,04,,01
5936608,89010080,04,01,01,
5930390,89010084,04,01,01,
5961473,89010088,03,01,,
5942949,89010145,04,01,01,
5958911,89010148,01,04,,01
5927149,89010052,04,01,01,
5929375,89010091,01,04,,01
5950317,89010152,04,01,01,
5932337,89010282,01,04,,01
5954710,89010221,04,01,01,
5932308,89010284,01,04,,01
5937407,89010288,04,01,01,
5929074,89009994,01,04,,01
5936607,89009996,03,01,,
5947964,89010000,01,04,,01
5960381,89010003,04,01,01,
5932599,89010010,01,04,,01
5933120,89010192,04,01,01,
5958081,89010193,04,01,01,
5932781,89010195,01,04,,01
5960491,89010292,01,04,,01
5967534,89010158,04,01,01,
5925063,89010234,01,04,,01
5955422,89010163,01,04,,01
5925300,89010200,04,01,01,
5948458,89010201,04,01,01,
5958049,89010206,04,01,01,
5959430,89010242,04,01,01,
5947839,89010246,04,01,01,
5959317,89010303,04,01,01,
5956814,89010166,04,01,01,
5953308,89010211,04,01,01,
5961033,89010169,04,01,01,
5970238,89010255,03,01,,
5959885,89010172,03,01,,
5966026,89010175,01,04,,01
5946870,89010177,04,01,01,
5948783,89010259,03,01,,
5945289,89010262,04,01,01,
5947435,89010266,04,01,01,
5946087,89010270,04,04,01,01
5967368,89010274,04,01,01,
5967621,89010277,01,04,,01
5952961,89010407,01,04,,01
5958057,89010459,04,01,01,
5962089,89010462,04,01,01,
5959721,89010328,04,04,01,01
5960820,89010409,04,01,12,
5950060,89010417,04,01,01,
5940853,89010465,04,01,01,
5934955,89010469,04,01,01,
5951661,89010423,04,01,01,
5929039,89010476,04,01,01,
5951815,89010479,03,01,,
5960748,89010426,04,01,07,
5934729,89010429,01,04,,01
5969593,89010307,01,04,,01
5966230,89010432,04,01,01,
5936320,89010335,01,04,,01
5958631,89010436,04,01,01,
5946472,89010439,04,01,01,
5957690,89010312,04,01,01,
5955117,89010321,04,01,01,
5958436,89010444,04,01,01,
5948537,89010339,04,01,01,
5944930,89010345,04,01,01,
5951070,89010348,03,01,,
5938222,89010351,03,01,,
5942611,89010355,04,01,01,
5953857,89010358,04,01,01,
5942691,89010362,04,01,01,
5954382,89010383,04,01,01,
5964348,89010448,03,01,,
5960922,89010450,04,01,01,
5966794,89010452,01,04,,01
5942721,89010369,04,01,01,
5951908,89010387,01,04,,01
5952531,89010392,01,01,,
5969944,89010375,01,04,,01
5947739,89010401,04,01,01,
5959130,89010378,01,04,,01
5938094,89010404,04,01,01,
5953837,89010640,01,04,,01
5944081,89010644,04,01,01,
5939821,89010647,04,01,01,
5955128,89010606,04,01,01,
5928839,89010610,01,04,,01
5928865,89010614,04,01,01,
5926401,89010617,04,01,01,
5936942,89010578,04,01,01,
5957248,89010581,03,01,,
5952264,89010583,01,04,,01
5936199,89010621,04,01,01,
5958866,89010501,04,01,01,
5965450,89010504,04,01,01,
5938005,89010510,03,01,,
5938095,89010514,04,01,07,
5944367,89010517,04,01,01,
5970173,89010521,04,01,01,
5934730,89010624,03,01,,
5968054,89010524,04,01,01,
5939481,89010631,03,01,,
5929239,89010485,04,01,01,
5956727,89010489,04,01,01,
5956514,89010533,01,04,,01
5965501,89010541,04,01,01,
5938539,89010493,04,01,01,
5940382,89010496,04,01,01,
5964379,89010594,04,01,01,
5950561,89010597,04,01,01,
5939227,89010599,01,01,,
5963176,89010547,04,01,01,
5934877,89010561,04,01,01,
5959092,89010565,04,01,01,
5945138,89010568,04,04,01,01
5966140,89010574,04,01,01,
5936567,89010604,04,01,01,
5934361,89010634,01,04,,01
5957639,89010637,04,01,01,
5929983,89010926,03,01,,
5964999,89010929,04,01,01,
5942285,89010933,04,01,01,
5927001,89010769,04,01,01,
5953482,89010771,04,01,01,
5956661,89010809,04,01,14,
5931759,89010813,04,01,01,
5946934,89010817,04,04,01,01
5930409,89010673,01,01,,
5947340,89010676,01,04,,01
5936461,89010686,04,01,01,
5943205,89010821,04,01,07,
5935602,89010698,04,01,01,
5949134,89010700,01,04,,01
5937990,89010826,03,01,,
5955792,89010830,04,01,01,
5945482,89010849,01,04,,01
5954410,89010853,04,01,01,
5951347,89010856,04,04,01,01
5950079,89010859,04,01,01,
5962892,89010937,04,01,01,
5948029,89010837,03,01,,
5957659,89010842,04,01,01,
5968469,89010845,04,01,01,
5944842,89010703,04,01,01,
5944249,89010862,04,01,01,
5935634,89010866,03,01,,
5960216,89010871,01,01,,
5948388,89010873,04,01,01,
5967102,89010706,04,01,01,
5966050,89010882,04,01,01,
5925710,89010884,04,01,06,
5947107,89010888,01,04,,01
5956289,89010711,04,04,01,01
5930435,89010715,04,01,01,
5962696,89010718,04,01,01,
5965511,89010720,04,01,01,
5966577,89010722,01,01,,
5952078,89010724,04,04,01,01
5954640,89010777,03,01,,
5925004,89010727,04,01,01,
5930988,89010730,04,01,01,
5932021,89010733,04,01,01,
5925953,89010735,01,01,,
5958408,89010737,01,01,,
5952346,89010740,04,01,01,
5952882,89010784,04,01,01,
5953318,89010788,04,01,01,
5929392,89010791,04,01,01,
5959943,89010794,04,01,01,
5954929,89010748,04,04,01,01
5946697,89010753,03,01,,
5954090,89010759,01,04,,01
5959839,89010762,04,01,01,
5967463,89010899,03,01,,
5958852,89010903,04,01,07,
5947122,89010906,04,01,01,
5948698,89010913,04,01,01,
5955388,89010805,04,01,01,
5960374,89010917,04,01,01,
5968064,89010920,04,01,01,
5944437,89010655,04,01,07,
5961132,89010658,04,01,01,
5934689,89010662,04,01,01,
5929134,89010921,01,04,,01
5933919,89011045,04,01,12,
5962783,89011048,01,04,,01
5925362,89011050,04,01,01,
5967984,89010980,01,04,,01
5946835,89010983,04,01,01,
5926151,89010990,04,01,01,
5928265,89011053,04,01,01,
5968376,89011057,04,01,01,
5970009,89011064,04,04,01,01
5960014,89011066,04,01,01,
5947807,89011069,04,04,01,01
5946234,89010945,04,01,01,
5928893,89010947,04,01,01,
5954953,89011012,04,01,01,
5941201,89011014,03,01,,
5959833,89011072,04,01,01,
5946848,89010950,04,01,01,
5952613,89010997,04,01,01,
5946950,89011075,04,01,01,
5955151,89011082,01,01,,
5948156,89011085,03,01,,
5960936,89011090,03,01,,
5926416,89010956,01,04,,01
5932853,89010959,01,01,,
5961503,89011001,01,04,,01
5934142,89011017,01,04,,01
5957670,89010975,04,01,01,
5931984,89011021,01,04,,01
5950337,89010978,04,01,07,
5954273,89011025,01,01,,
5929332,89011008,04,01,01,
5955252,89011028,04,01,01,
5965713,89011032,04,01,01,
5969601,89011034,04,01,01,
5938724,89011037,04,01,14,
5931540,89011041,01,04,,01
5938671,89011170,01,01,,
5954763,89011259,04,01,01,
5968496,89011262,01,04,,01
5926052,89011176,01,04,,01
5932146,89011267,03,01,,
5935355,89011270,03,01,,
5929901,89011281,01,04,,01
5940720,89011121,04,01,01,
5933104,89011284,04,01,01,
5945207,89011288,03,01,,
5931741,89011292,04,01,01,
5932481,89011295,01,01,,
5967842,89011309,04,01,01,
5939446,89011386,01,01,,
5962689,89011390,04,01,01,
5934667,89011125,03,01,,
5944374,89011298,01,04,,01
5954347,89011311,04,01,01,
5958278,89011093,03,01,,
5949642,89011315,03,01,,
5943101,89000382,04,01,01,
5959132,89011317,04,01,01,
5927786,89011319,04,01,01,
5956581,89011185,04,01,01,
5931564,89000383,04,01,01,
5954107,89011322,03,01,,
5969665,89011136,01,04,,01
5949560,89011188,03,01,,
5966723,89011192,04,04,01,01
5959016,89011195,04,01,12,
5963439,89011198,04,01,01,
5937428,89011204,04,01,01,
5953104,89011207,04,01,01,
5963934,89000384,01,01,,
5951637,89011104,04,01,01,
5947834,89011212,04,01,01,
5948482,89011216,01,04,,01
5955757,89011223,04,01,01,
5959023,89011342,01,04,,01
5964150,89011345,01,01,,
5946887,89011114,04,04,01,01
5958607,89011117,04,01,01,
5951450,89011139,01,04,,01
5965805,89011144,04,01,01,
5942376,89000379,04,01,07,
5955037,89011227,01,04,,01
5956971,89011228,04,01,01,
5928015,89011348,01,04,,01
5943718,89011353,04,01,01,
5936024,89011233,01,04,,01
5927389,89011355,04,04,01,01
5930217,89011356,04,01,01,
6075516,89011359,01,01,,
5946004,89011153,03,01,,
5934632,89011156,01,04,,01
5944699,89011238,03,01,,
5962324,89011240,03,01,,
5952537,89011361,01,04,,01
5967646,89011364,04,01,01,
5957885,89011367,04,01,01,
5935883,89011119,03,01,,
5966103,89011160,01,04,,01
5968385,89011164,01,04,,01
5941539,89011243,04,01,01,
5939203,89011246,01,04,,01
5959892,89011374,04,01,01,
5939161,89011249,04,01,01,
5969150,89011254,01,04,,01
5941081,89011257,01,01,,
5935454,89011379,04,01,01,
5956496,89011383,04,01,01,
5955801,89011596,03,01,,
5957101,89011599,03,01,,
5948902,89011607,03,01,,
5958298,89011612,03,01,,
5934033,89011615,03,01,,
5950416,89011618,03,01,,
5968237,89011623,03,01,,
5961301,89011627,03,01,,
5963817,89011639,03,01,,
5938151,89011647,03,01,,
5962670,89011650,03,01,,
5933068,89011656,03,01,,
5946483,89011660,03,01,,
5929734,89011662,03,01,,
5950872,89011669,03,01,,
5931060,89011677,03,01,,
5952333,89011681,03,01,,
5950245,89011683,03,01,,
5955659,89011693,01,01,,
5968776,89011697,04,01,01,
5944770,89011703,01,04,,01
5950459,89011446,04,01,01,
5933730,89011454,01,01,,
5969551,89011459,01,01,,
5925616,89011461,04,01,01,
5961139,89011466,03,01,,
5951833,89011394,01,01,,
5936752,89011398,04,01,01,
5943719,89011400,04,01,01,
5958441,89011403,04,04,01,01
5968213,89011409,04,04,01,01
5963361,89011477,04,01,01,
5964572,89011484,04,01,01,
5954707,89011487,04,01,01,
5934312,89011492,03,01,,
5936025,89011497,01,04,,01
5927265,89011499,04,01,01,
5939252,89011502,04,01,01,
5937036,89011506,04,01,01,
5966261,89011511,01,01,,
5948813,89028046,01,01,,
5951734,89011517,03,01,,
5962030,89011416,03,01,,
5955978,89000386,04,01,01,
5939018,89011426,03,03,,
5961007,89000387,01,01,,
5946402,89011433,01,01,,
5940604,89011526,04,04,01,01
5951543,89011535,01,04,,01
5930627,89011538,04,01,01,
5926871,89011438,03,01,,
5962422,89011442,04,01,01,
5929023,89011541,04,04,01,01
5957897,89011544,01,01,,
5965272,89011547,01,01,,
5942837,89011556,03,01,,
5927917,89011562,03,01,,
5953576,89011565,03,01,,
5951115,89011572,03,01,,
5940031,89011580,03,01,,
5937844,89011583,03,01,,
5953380,89011589,03,01,,
5953018,89011593,03,01,,
5961636,89000400,04,01,07,
5970004,89011868,01,04,,01
5941709,89011749,01,04,,01
5943964,89011872,04,01,01,
5967827,89011831,04,01,01,
5955963,89011835,01,04,,01
5950637,89011757,03,03,,
5967182,89011714,01,04,,01
5929352,89011715,04,01,01,
5933039,89011720,04,01,01,
5961599,89011761,04,01,01,
5957898,89011762,04,01,01,
5947992,89011823,04,01,01,
5952421,89011726,04,04,01,01
5952251,89011729,04,01,01,
5947580,89011732,04,01,01,
5932986,89011736,04,01,01,
5952195,89011766,04,01,01,
5963395,89011767,04,04,01,01
5966328,89011839,03,01,,
5937164,89011773,01,01,,
5936718,89011778,01,04,,01
5947468,89011782,04,04,01,01
6809717,89011786,01,01,,
5939075,89011792,04,04,01,01
5970340,89011797,04,01,01,
5953311,89011800,01,01,,
5929085,89011843,01,04,,01
5951193,89011845,04,01,01,
5931142,89011802,04,01,01,
5958655,89011804,01,01,,
5952781,89011809,03,01,,
5961740,89011813,03,01,,
5941301,89011818,03,01,,
5927498,89011849,04,01,01,
5926104,89011853,04,04,01,01
5940823,89012007,04,01,14,
5948189,89012009,04,01,01,
5955695,89012177,04,04,01,01
5956087,89012179,04,01,01,
5960248,89011944,04,01,01,
5954756,89012076,04,01,01,
5951451,89012078,04,01,01,
5938766,89012085,01,01,,
5939253,89012183,04,04,01,01
5938475,89012192,01,01,,
5956367,89012194,03,01,,
5951593,89012196,01,01,,
5936299,89012200,04,04,01,01
5931834,89012206,04,04,01,01
5954631,89011954,01,01,,
5944062,89011878,04,01,01,
5936272,89012024,04,04,01,01
5925007,89012032,04,01,01,
5961292,89012098,01,04,,01
5966116,89012106,04,04,01,01
5948248,89011884,04,01,01,
5967786,89011967,04,01,01,
5929654,89011970,04,01,01,
5940074,89012036,04,01,01,
5970245,89012115,01,04,,01
5959862,89012038,04,01,01,
5952337,89012041,01,04,,01
5932281,89012045,01,04,,01
5926184,89012048,03,01,,
5955168,89012053,04,01,01,
5942271,89012118,04,01,07,
5950270,89012130,04,01,01,
5946347,89011980,01,01,,
5944659,89000410,01,01,,
6075721,89000416,01,01,,
6075722,89000417,01,01,,
5958425,89011889,04,04,01,01
5931953,89011893,01,01,,
5928960,89011896,01,04,,01
5961085,89011898,03,01,,
5928982,89011986,01,01,,
5928881,89011988,04,01,01,
5943627,89011901,04,01,01,
5956251,89012148,01,01,,
5952767,89011919,04,01,01,
5960244,89011923,04,01,01,
5948063,89000411,04,01,01,
5924961,89012150,04,01,01,
6075725,89012153,04,01,01,
5933289,89011930,04,01,01,
5934256,89011933,03,01,,
5937895,89011994,04,01,01,
5961150,89011996,04,04,01,01
6075666,89012000,04,01,01,
5967787,89012057,04,01,01,
5950642,89012060,03,01,,
5963185,89012155,04,01,01,
5942672,89011937,03,01,,
5937438,89012062,04,01,01,
5964221,89012066,04,04,01,01
5938434,89012072,04,01,01,
5941183,89012160,01,04,,01
5959284,89012164,04,01,01,
5943992,89012165,04,01,01,
5952179,89012168,03,01,,
5959057,89012170,03,01,,
5947749,89012467,04,01,01,
5926648,89012562,03,01,,
6045237,89000433,01,01,,
5943094,89012575,01,01,,
5959103,89012577,04,01,01,
5938354,89012749,01,01,,
5967883,89012751,01,04,,01
5965074,89000423,01,01,,
5959687,89012312,01,01,,
5969523,89012315,01,01,,
5963390,89012475,04,04,01,01
5964123,89012478,04,01,01,
5966664,89012582,03,01,,
5925104,89012584,01,01,,
5953928,89012587,01,01,,
5955492,89000450,04,01,01,
5937330,89012318,04,01,01,
5937504,89012325,04,01,01,
5924938,89012614,04,01,01,
5955770,89012619,04,01,01,
5953597,89012600,04,01,01,
5953020,89012603,04,01,01,
5963695,89000440,04,01,07,
5937606,89012763,01,01,,
5931666,89012768,04,01,01,
5933017,89012332,04,01,01,
5959257,89012607,01,04,,01
5962574,89012222,01,01,,
5933244,89012225,04,04,01,06
5957280,89012229,04,04,01,01
5953918,89012337,04,01,01,
5956886,89012343,01,04,,01
5932475,89000430,04,01,01,
5936377,89000431,04,01,01,
5938500,89012488,04,04,01,01
5949267,89012232,04,01,01,
5944108,89012235,04,01,01,
5938082,89012238,03,01,,
5963991,89012242,04,04,01,01
5934509,89012346,04,04,01,01
5941031,89012354,01,01,,
5953927,89012495,04,04,01,01
5970333,89012499,04,04,01,01
5966009,89000441,04,01,01,
6045184,89000425,04,01,01,
5946855,89012504,04,01,01,
5964540,89012514,03,01,,
5938045,89012517,01,04,,01
5945825,89012646,04,01,01,
5965218,89012366,04,01,01,
5947913,89012370,04,01,12,
5937582,89000432,04,01,01,
5943620,89012522,04,01,01,
5962125,89012249,01,04,,01
5952921,89012372,01,01,,
5940323,89012375,04,01,01,
5967091,89012530,03,01,,
5963933,89000445,03,01,,
5934801,89012656,04,01,01,
5927235,89012377,04,01,01,
5938197,89012382,01,01,,
5969784,89012384,01,01,,
5962732,89012386,04,01,01,
5967828,89000428,01,01,,
5930312,89012391,04,01,01,
5964057,89012393,04,01,01,
5927209,89012397,04,01,01,
5925955,89012403,01,01,,
5962875,89012409,04,01,01,
5960889,89012412,04,01,01,
5945139,89012416,04,01,01,
5960353,89012419,04,01,01,
5964556,89012531,01,04,,01
5928133,89012264,04,01,01,
5949979,89012267,04,01,12,
5950575,89012271,01,01,,
5945076,89012423,03,01,,
5961556,89012428,01,01,,
5943799,89012430,04,01,01,
5946718,89012432,04,01,12,
5953688,89012534,04,01,06,
5957746,89012536,04,01,01,
5943619,89012675,04,04,01,01
5935826,89012688,03,01,,
5947851,89012690,03,01,,
5964160,89012698,03,01,,
5957007,89012705,03,01,,
5962785,89012544,04,01,01,
5958127,89012546,03,01,,
5934263,89012713,04,04,01,01
5954311,89012718,01,01,,
5967072,89012727,04,01,01,
5960779,89012731,04,01,01,
5961849,89012280,04,01,01,
5951647,89012282,04,01,01,
5961960,89000422,01,01,,
5943185,89012739,04,04,01,01
5953085,89012288,01,04,,01
5936314,89012296,04,01,01,
5963916,89012434,03,01,,
5951348,89012438,04,01,01,
5937929,89012441,04,01,01,
5932302,89012442,01,04,,01
5938508,89012555,04,01,01,
5937788,89012557,01,01,,
5963196,89012560,01,01,,
5925072,89012742,04,01,01,
5953655,89012299,04,01,01,
5928398,89012446,03,01,,
5950589,89012458,04,01,01,
5967703,89012460,01,04,,01
5948171,89012745,04,01,01,
5952414,89013156,01,04,,01
5933553,89013160,04,04,01,01
5933780,89012932,04,04,01,01
5953107,89012935,04,04,01,01
5938560,89012938,04,01,01,
5965598,89013165,04,01,01,
5942550,89013168,01,01,,
5951228,89013172,04,01,01,
5946030,89013176,04,01,01,
5970458,89012951,04,01,01,
5965820,89012953,04,04,01,01
5925767,89013035,01,04,,01
5945711,89000468,03,01,,
5952623,89012832,04,04,01,01
5950703,89000453,04,01,07,
5925083,89012837,04,04,01,01
6045533,89013042,04,01,01,
6044484,89013044,03,01,,
5934928,89013048,01,01,,
5968521,89013056,04,01,01,
5932914,89012212,03,01,,
5955597,89012218,04,01,01,
5948957,89012842,04,01,01,
5933334,89012852,04,01,01,
6045371,89012857,04,01,01,
5957899,89012862,04,01,01,
5962664,89012865,04,04,01,01
5949837,89012961,04,04,01,01
5931722,89013063,01,04,,01
5942316,89013065,04,01,01,
5969100,89013069,04,04,01,01
5968239,89013073,01,01,,
5930138,89013077,03,01,,
5934510,89012868,03,01,,
5958214,89013080,04,01,01,
5945224,89013082,04,01,01,
5946912,89012872,04,04,01,01
5959899,89012874,04,01,01,
5942898,89012770,04,01,01,
5959058,89012780,03,01,,
5951283,89012784,03,01,,
5925946,89012789,03,01,,
5947864,89012793,03,01,,
5937583,89012798,03,01,,
5950239,89012878,03,01,,
5938020,89012970,04,01,01,
5965773,89012973,04,01,01,
5958181,89013093,04,01,01,
5926987,89013096,04,01,01,
5941330,89013100,04,04,01,01
5938857,89012802,04,01,01,
5951870,89012882,04,04,01,01
5926782,89012886,01,01,,
5933414,89012979,04,04,01,01
5937752,89012982,01,01,,
5925505,89012988,03,01,,
5944744,89013108,04,01,01,
5930065,89013110,04,01,01,
6045414,89000459,04,01,01,
5958909,89012990,03,01,,
5952380,89012993,03,01,,
5969271,89012995,03,01,,
5927641,89012897,01,04,,01
6045418,89012901,04,01,06,
5944369,89012998,01,04,,01
5936468,89013006,01,04,,01
5953547,89013117,03,01,,
5960259,89013119,03,01,,
5933375,89012804,04,04,01,01
5956164,89013125,04,04,01,01
5960583,89012811,04,01,01,
5928691,89012817,01,04,,01
5935511,89012913,04,01,01,
5932386,89012921,01,01,,
5969373,89012924,03,01,,
5945144,89013016,04,01,01,
5970126,89013020,04,01,01,
5968076,89013023,03,01,,
5948841,89013133,04,04,01,01
5969228,89013137,04,01,01,
5950600,89012927,04,01,01,
5961124,89013143,04,01,01,
5936830,89013147,04,01,01,
5963441,89013343,04,01,01,
5966464,89013421,03,01,,
5960646,89013423,03,01,,
5963826,89013427,03,01,,
5946274,89013432,03,01,,
5927611,89013436,03,01,,
5927717,89013439,03,01,,
5928882,89013294,04,01,01,
5956703,89013296,03,01,,
5959511,89013444,04,04,01,01
5964124,89013453,04,01,01,
5961837,89013457,04,04,01,01
5929212,89013606,04,01,01,
5961504,89013298,04,01,01,
5949748,89013459,03,01,,
5962773,89013461,04,04,01,01
5968874,89013191,04,01,01,
5930587,89013194,04,04,01,01
5937974,89013308,01,04,,01
5938216,89013311,04,01,01,
5929393,89013346,03,01,,
5931450,89013197,04,01,01,
5943398,89000474,04,01,01,
5931194,89013201,04,01,01,
5961767,89013353,04,01,01,
5931638,89013358,04,04,01,01
5970082,89013205,04,04,01,01
5946476,89013320,04,04,01,01
5950643,89013325,03,01,,
5951061,89013360,01,04,,01
5961922,89013362,04,01,01,
5939707,89013465,04,01,01,
5942891,89013471,04,01,01,
5968086,89013475,04,01,01,
5949980,89013479,04,01,01,
5927615,89013484,04,01,01,
5932632,89013493,04,01,01,
5964977,89013504,04,01,01,
5946275,89013506,04,01,01,
