ACT_NUM_ACTIVO;IMPORTE_TAS_VIGENTE;FECHA_TAS_VIGENTE
6863801;51531.50;2019-03-13
6949404;3076.18;2018-12-05
6867290;139564.00;2018-06-30
6884480;1918.77;2017-12-18
6878540;9342.30;2019-10-11
6879582;69058.84;2019-10-11
6880769;527.50;2019-08-14
6935546;1334721.80;2019-05-23
6862693;46656.40;2017-01-03
6864616;49940.00;2017-12-11
6866530;9977.50;2017-10-24
6867369;58695.00;2017-10-24
6948212;3076.18;2018-12-05
6848553;8711.09;2018-01-17
6864359;91184.27;2017-12-12
6850375;3239.00;2018-01-17
6849811;193494.27;2018-01-17
6851165;153160.59;2018-01-17
6866415;31979.16;2018-04-16
6825614;3302.87;2017-11-27
6867253;7162.55;2017-12-01
6826409;9085.77;2016-11-25
6826494;7418.87;2016-11-25
6869381;88772.59;2019-04-15
6826116;8220.00;2019-08-15
6865284;46835.89;2017-10-17
6865020;40785.82;2017-10-17
6864590;89850.06;2019-05-20
6863833;30005.77;2019-04-04
6948924;124638.95;2019-12-31
6862455;4512.60;2016-12-20
6865938;6388.92;2016-12-30
6863977;5491.64;2016-12-30
6864673;5186.48;2016-12-30
6864850;5186.48;2016-12-30
6864230;5186.48;2016-12-30
6864856;6033.79;2016-12-30
6866467;89149.86;2016-12-30
6865822;61945.33;2016-12-30
6949601;4893.00;2019-11-13
6851760;1043732.04;2018-09-19
6852254;513232.66;2018-09-27
6851765;69924.69;2018-11-16
6876129;72480.00;2018-09-06
6849789;2943.51;2018-01-17
6863299;45600.31;2019-07-04
6870125;7162.55;2017-12-01
6868916;13606.42;2019-04-26
6868931;55551.46;2019-04-26
6826418;11376.00;2019-08-15
6880502;147234.92;2016-03-14
6878557;202985.59;2019-04-01
6878217;202989.62;2019-04-01
6878286;245261.75;2019-04-01
6862093;2632.35;2019-07-04
6864627;411225.16;2018-12-28
6863553;85483.98;2019-04-05
6872874;20206.73;2018-12-03
6948049;84987.24;2019-12-31
6848441;31835.31;2019-11-30
6880434;5760.50;2019-10-26
6873978;115455.00;2019-11-30
6874260;12879.50;2018-09-29
6865931;5796.55;2016-12-30
6862355;5796.55;2016-12-30
6862713;5491.64;2016-12-30
6866666;5186.48;2016-12-30
6865695;6033.79;2016-12-30
6865768;6101.71;2016-12-30
6866077;5491.64;2016-12-30
6866243;64836.29;2016-12-30
6866795;80420.46;2016-12-30
6862386;68984.06;2016-12-30
6862414;68984.06;2016-12-30
6947884;372243.27;2019-03-13
6934826;6409.64;2016-10-07
6862201;43861.56;2019-07-04
6825552;8065.16;2017-11-27
6882085;8285.24;2018-09-14
6883751;8611.98;2018-09-14
6864054;1840.00;2017-01-03
6869133;6273.53;2017-11-29
6882307;1610.73;2018-09-26
6882314;28370.69;2019-07-25
6871506;6273.53;2017-11-29
6864521;4620.00;2017-11-22
6867010;5172.16;2017-11-22
6867069;41312.04;2017-11-22
6866827;25472.90;2019-03-13
6866828;25472.90;2019-03-13
6862010;377.56;2019-11-30
6861038;377.56;2019-11-30
6861040;409.09;2019-11-30
6879193;22419.00;2018-11-05
6851153;737352.00;2019-06-06
6866711;45762.77;2019-05-22
6869185;30864.06;2019-05-22
6868061;29766.91;2019-05-22
6869638;46652.89;2019-11-30
6869474;9280.40;2019-04-11
6856585;4016.99;2019-11-18
6856593;2506.78;2019-11-18
6858382;1340.03;2019-11-18
6850256;84410.00;2017-11-04
6851512;4930.80;2017-11-29
6881377;30104.96;2018-11-22
6876917;45100.00;2017-12-29
6883687;93243.00;2018-10-03
6877858;80641.23;2017-06-20
6875843;204759.56;2018-11-22
6876694;811814.40;2019-11-30
6854616;3688.82;2019-11-18
6856261;4901.09;2019-11-18
6855147;4725.35;2019-11-18
6856386;1316.93;2019-11-18
6850007;415.06;2018-11-19
6848506;2375.90;2018-09-29
6884140;273196.58;2018-04-02
6872245;17487.56;2019-04-15
6856647;101689.51;2019-11-30
6877886;40552.72;2019-09-23
6851661;15033.15;2017-11-29
6851560;3796.89;2017-11-29
6868840;3205.25;2018-12-27
6862456;36991.00;2016-12-20
6878652;11956.61;2019-04-30
6864574;115825.57;2017-10-24
6863940;46055.86;2019-10-07
6864340;14439.97;2019-04-12
6866909;4166.00;2019-01-17
6868728;3536.40;2019-05-22
6869542;46652.89;2019-11-30
6876816;50113.36;2019-10-31
6877353;662279.73;2018-02-07
6877354;350000.00;2018-09-06
6876685;56203.94;2018-09-14
6877859;40905.00;2019-11-30
6882555;74358.30;2019-03-26
6848884;1011.93;2018-11-06
6849121;887.88;2018-10-22
6882641;91800.00;2017-10-24
6873509;91793.00;2018-06-30
6871868;6273.53;2017-11-29
6871872;6273.53;2017-11-29
6871783;17619.72;2019-04-15
6871972;23555.70;2018-04-04
6879590;25665.82;2018-08-17
6878263;36653.42;2019-09-23
6857233;49596.00;2019-11-30
6859112;54819.00;2019-11-30
6877050;1747.15;2018-10-24
6853329;6283.62;2019-11-30
6853904;79543.12;2016-10-12
6851671;5838.98;2017-11-29
6868297;69838.37;2018-12-27
6865815;5280632.14;2018-11-15
6862847;4669.79;2019-10-07
6862984;35930.26;2019-10-07
6862551;46055.86;2019-10-07
6863982;46055.86;2019-10-07
6864923;42268.12;2019-04-12
6865866;14388.00;2019-04-12
6868199;47635.01;2019-11-30
6868610;46652.89;2019-11-30
6860521;88850.23;2019-09-04
6883476;22308.00;2016-02-29
6860289;50175.31;2019-09-03
6853238;52196.07;2017-01-09
6857543;82135.06;2019-04-01
6865076;60888.71;2019-11-30
6864194;4395.85;2017-12-18
6868017;84976.16;2019-11-10
6861560;21677.70;2019-05-06
6861932;3583.44;2017-12-31
6863376;8865.32;2019-05-30
6864254;6673.50;2019-05-30
6879893;1738.80;2016-09-27
6860473;55037.41;2018-02-26
6861251;21677.70;2019-05-06
6861166;10525.33;2017-11-17
6863809;16977.70;2019-11-10
6948286;49707.97;2018-12-05
6948107;8708.04;2019-11-25
6876724;39717.63;2019-11-30
6876725;390275.00;2017-11-03
6851517;70659.53;2017-11-29
6880988;156111.08;2019-03-13
6877048;2310.85;2018-10-24
6876993;20356.26;2018-10-24
6877278;19170.42;2019-10-07
6878944;16324.56;2019-03-25
6878775;16324.56;2019-03-25
6879149;4026.24;2016-12-30
6882715;93003.00;2017-11-30
6876054;63273.62;2019-03-28
6878666;394477.61;2019-04-23
6879511;59086.86;2019-12-31
6878445;119403.29;2017-11-22
6858295;128334.59;2017-12-20
6881361;197678.64;2018-10-08
6878353;9342.30;2019-10-11
6878036;5765.36;2017-12-13
6874819;62150.00;2019-03-19
6875661;31800.00;2017-11-03
6863223;6065.15;2016-12-31
6870890;26523.71;2019-05-15
6871696;26523.71;2019-05-15
6864246;51531.50;2019-03-13
6949364;3076.18;2018-12-05
6868938;65854.11;2019-09-28
6867821;84392.11;2019-09-28
6870305;12147.18;2019-04-26
6867457;40814.40;2016-11-18
6878354;27950.50;2019-10-11
6868501;6273.53;2017-11-29
6864499;82295.90;2017-01-03
6868690;6273.53;2017-11-29
6869529;6273.53;2017-11-29
6869478;6273.53;2017-11-29
6883193;1610.73;2018-09-26
6883557;18473.84;2018-09-26
6871504;6273.53;2017-11-29
6868502;6273.53;2017-11-29
6860323;2592.72;2019-11-30
6881045;33205.34;2019-06-12
6880575;82369.39;2016-12-27
6852045;11897.99;2019-10-31
6879464;7765.85;2019-04-13
6852007;1111735.21;2019-05-20
6972899;1985704.73;2019-08-19
6851651;199747.46;2018-05-15
6856109;102245.92;2019-05-22
6853999;68468.25;2019-05-22
6880475;32329.17;2019-09-23
6880983;156111.08;2019-03-13
6881181;156111.08;2019-03-13
6853395;13043.76;2016-10-12
6868522;9280.40;2019-04-11
6870201;17823.28;2019-04-11
6866848;3427.11;2018-12-27
6858433;84382.97;2017-10-30
6866762;51784.39;2017-12-18
6861610;6706.50;2019-12-31
6867259;6273.53;2017-11-29
6868127;6273.53;2017-11-29
6868500;6273.53;2017-11-29
6868132;6273.53;2017-11-29
6868139;6273.53;2017-11-29
6862555;46055.86;2019-10-07
6861024;2993.04;2019-11-30
6859222;2743.20;2019-11-30
6859727;409.09;2019-11-30
6857507;104791.78;2017-12-29
6884220;45758.66;2017-06-30
6856694;115000.00;2018-08-30
6885186;110551.89;2017-10-31
6855518;2208005.80;2016-07-01
6877771;1318.80;2019-08-07
6878164;20009.81;2019-10-07
6879865;16324.56;2019-03-25
6856829;108536.03;2019-11-18
6853930;5995.08;2019-05-22
6856185;97681.37;2019-05-22
6855889;62077.88;2019-05-22
6854602;980.58;2019-07-03
6851046;1947244.70;2019-06-12
6883699;162397.15;2018-05-14
6878139;93553.81;2018-10-03
6880052;54391.75;2018-10-03
6962344;120185.74;2019-08-08
6935325;53300.00;2019-11-30
6935435;18500.00;2018-04-18
6859512;89235.38;2019-04-01
6859918;53497.92;2019-04-01
6859919;59229.84;2019-04-01
6859479;43007.10;2019-09-18
6859466;31111.31;2019-09-18
6880032;1949.01;2019-08-14
6879654;614.06;2019-08-14
6880038;1314.67;2019-08-14
6878072;10456.92;2017-06-20
6877847;1725.14;2017-06-20
6863409;12827.93;2016-11-17
6869021;3207.50;2018-04-26
6864433;3592.40;2018-04-26
6850777;527426.00;2018-09-05
6848549;8302.50;2018-01-17
6850794;2492.70;2018-01-17
6850381;3856.49;2018-01-17
6868915;58340.48;2017-12-01
6870456;13949.07;2019-04-26
6826436;7757.00;2016-11-25
6826512;7410.71;2016-11-25
6871240;90115.74;2019-04-15
6876996;12146.09;2017-12-13
6878156;1835.20;2017-12-13
6878386;16324.56;2019-03-25
6878587;14671.44;2019-03-25
6880643;150645.71;2016-03-14
6857036;41989.09;2019-03-13
6883975;75807.74;2018-09-14
6861722;4585.39;2019-07-04
6862134;2292.69;2019-07-04
6863350;812040.96;2018-12-28
6876341;68174.37;2019-03-29
6859709;89308.50;2016-12-05
6849313;13730.57;2017-12-04
6870886;26523.71;2019-05-15
6871549;49396.73;2019-05-15
6866119;39723.20;2019-10-10
6871118;26523.71;2019-05-15
6869763;26523.71;2019-05-15
6869767;194334.81;2019-10-31
6871620;66581.85;2019-09-30
6878015;158771.97;2018-09-26
6881880;35371.00;2018-05-01
6877959;51274.87;2019-05-14
6876406;43585.53;2019-05-14
6882062;54935.67;2018-10-03
6879413;58199.17;2018-10-03
6877381;79019.13;2017-06-20
6878426;79703.18;2017-06-20
7008902;30028.35;2019-12-31
7009378;161899.50;2018-06-13
6858498;119081.81;2019-11-30
6857232;30289.27;2019-04-10
6947964;6118.58;2019-12-31
6948763;6118.58;2019-12-31
6948891;45472.27;2019-12-31
6947843;57314.10;2019-12-31
6947886;86736.58;2019-12-31
6948387;43051.84;2018-12-05
6949142;8708.04;2019-11-25
6949583;8708.04;2019-11-25
7009804;44667.88;2019-11-30
6881796;135175.00;2019-09-11
6880163;156549.34;2016-03-14
6825945;8400.00;2016-10-31
6862125;5796.55;2016-12-30
6864225;5491.64;2016-12-30
6865658;5186.48;2016-12-30
6864849;5186.48;2016-12-30
6865348;5186.48;2016-12-30
6864233;7098.56;2016-12-30
6866685;64836.29;2016-12-30
6866344;62919.30;2016-12-30
6863815;86517.92;2016-12-30
6948855;4893.00;2019-11-13
6876162;87857.11;2019-04-30
6825926;102680.00;2017-12-31
6850276;37285.12;2019-12-03
6877433;53679.98;2017-12-31
6877434;176481.00;2019-03-27
6882571;55262.02;2018-10-03
6882573;54391.75;2018-10-03
6877856;80527.85;2017-06-20
6873570;45604.30;2019-08-29
6878095;10247.48;2017-12-13
6877111;103611.20;2017-11-20
6878703;89180.00;2017-12-27
6849309;1545.06;2016-03-10
6884441;95358.90;2019-10-31
6850215;370.04;2019-04-29
7004373;83192.86;2019-08-20
7011870;30581.95;2019-04-12
6873115;6273.53;2017-11-29
6871873;6273.53;2017-11-29
6868812;6273.53;2017-11-29
6868496;6273.53;2017-11-29
6871771;17487.56;2019-04-15
6869427;16462.70;2019-04-15
6850893;162548.09;2018-01-17
6878801;16758.01;2019-11-07
6878804;23098.87;2019-11-07
6866581;6556.87;2019-04-04
6878270;36818.59;2019-08-07
6856464;76227.47;2019-05-10
6879328;67278.27;2016-12-30
6856629;36197.49;2019-10-03
6825921;167357.40;2019-09-02
6873489;12879.50;2018-09-29
6871975;5108.00;2018-10-06
6871977;17814.47;2019-11-30
6850773;26956.32;2019-08-08
6935204;1192.97;2019-07-26
6935251;60250.00;2019-11-30
6967296;147621.49;2019-03-13
6859601;6129.00;2017-10-30
6860164;6741.90;2017-10-30
6860674;64971.65;2019-09-04
6860520;31656.92;2019-09-04
7005261;237026.84;2019-11-30
6884034;70734.34;2019-09-11
6884969;2194.61;2019-10-16
6879217;235019.38;2018-09-24
6882396;368234.62;2019-10-25
6874816;62831.43;2019-03-13
6879589;31445.96;2018-08-17
6849444;54609.59;2019-10-31
6877597;10456.92;2017-06-20
6877608;2436.40;2017-06-20
6855382;17131.00;2019-11-04
6934961;16588.00;2013-01-31
6884763;98017.50;2018-10-01
6826378;7757.00;2016-11-25
6870465;2948.18;2019-04-26
6826510;8492.85;2019-12-31
6851884;400425.00;2019-10-31
6878076;80742.40;2017-06-20
6879187;79829.85;2017-06-20
6879013;32961.75;2019-04-15
6879733;156111.08;2019-03-13
6877466;2310.85;2018-10-24
6851333;9795.20;2017-11-29
6852095;5942.78;2017-11-29
6864687;66938.24;2017-12-18
6877082;68775.00;2018-01-10
6864332;1195.84;2019-10-31
6864119;42268.12;2019-04-12
6865800;47410.48;2019-04-12
6864799;14487.92;2019-04-12
6865637;143586.41;2019-04-04
6869491;46652.89;2019-11-30
6867447;3689.01;2019-05-22
6868118;46178.94;2019-11-30
6868608;47635.01;2019-11-30
6869291;46652.89;2019-11-30
6869945;29955.64;2019-08-21
6868988;128805.29;2018-02-09
6860299;47928.97;2019-09-04
6861843;31263.05;2019-09-04
6865271;7350.59;2019-07-04
6866037;6470.86;2019-07-04
6860228;2715.25;2019-09-20
6860229;22842.75;2019-09-20
6854106;119761.12;2017-11-10
6857882;24062.50;2019-03-25
6857890;95913.28;2019-04-01
6867487;3769.50;2018-12-27
6867909;128805.29;2018-02-09
6870183;122869.52;2018-02-09
6880135;326997.37;2019-04-04
6868049;58435.71;2019-10-17
6848551;6929.64;2018-01-17
6848136;2928.36;2018-01-17
6849091;167741.69;2018-01-17
6866531;53495.12;2018-04-16
6859161;4989.60;2019-04-29
6858014;8618.40;2019-04-29
6866292;4564.92;2017-12-18
6866843;80326.02;2018-01-02
6876471;5284.16;2019-03-13
6849073;7746.82;2018-01-17
6849086;2913.20;2018-01-17
6877688;19601.33;2019-11-07
6873117;6273.53;2017-11-29
6826636;98826.00;2019-08-15
6867906;30924.53;2019-08-21
6857903;4334.60;2019-10-16
6872249;1443.00;2018-10-06
6872605;14166.41;2019-11-30
6867190;56807.92;2016-11-25
6935432;18500.00;2018-04-18
6862421;57510.97;2017-11-13
6869013;67577.33;2016-11-15
6882614;8759.20;2016-07-01
6861592;23649.93;2019-09-20
6871402;26523.71;2019-05-15
6871700;26523.71;2019-05-15
6866317;48898.76;2019-04-09
6866921;47878.07;2019-04-09
6877229;80410.68;2019-05-20
6877425;27290.98;2019-05-20
6878016;32867.50;2018-04-04
6877999;191343.29;2019-10-31
6879993;1389837.30;2019-05-20
6882365;16098.90;2018-05-01
6876300;10247.76;2017-06-20
6876594;10247.76;2017-06-20
6877603;1725.14;2017-06-20
6877379;78722.66;2017-06-20
6858362;105181.35;2019-11-30
6858816;4113.75;2019-04-10
6948047;6118.58;2019-12-31
6948071;6118.58;2019-12-31
6949097;70867.41;2019-12-31
6948758;93297.44;2019-12-31
6947730;64345.49;2019-12-31
6948562;54588.39;2018-12-05
6871617;46205.28;2019-09-30
6881793;158319.72;2016-10-25
6879164;15920.03;2016-03-14
6880728;16573.46;2016-03-14
6866699;93872.74;2019-01-17
6877777;5500.00;2016-11-23
6878794;4026.24;2016-12-30
6873228;74590.25;2017-12-21
6874670;12879.50;2018-09-29
6935296;60250.00;2019-11-30
6871514;922.00;2018-10-06
6965007;64366.13;2019-03-20
6967249;132429.05;2019-03-13
6873999;17861.24;2018-09-05
6858084;79928.40;2019-05-14
6858554;55210.73;2019-09-18
6858455;48465.53;2019-09-18
6859665;66157.38;2017-12-05
6852768;122464.77;2018-01-17
6851253;1792.00;2018-06-30
6851710;3585.00;2018-06-30
6869679;31149.45;2019-05-15
6866868;4426.94;2019-04-09
6935734;218946.46;2018-10-23
6947959;6118.58;2019-12-31
6948075;6118.58;2019-12-31
6948743;6118.58;2019-12-31
6948952;80168.64;2019-12-31
6870046;96534.49;2018-01-02
6870779;107098.59;2018-01-02
6948342;3076.18;2018-12-05
6948311;3076.18;2018-12-05
6859285;59753.26;2018-04-10
6853683;2855.65;2018-11-27
6853154;25293.15;2018-11-27
6853752;99522.41;2017-01-09
6854386;146418.17;2017-01-09
6875985;100947.85;2019-04-09
6879415;54391.75;2018-10-03
7005290;2719039.27;2019-03-13
6875018;18725.53;2019-09-16
6876830;42322.21;2018-09-03
6878528;72151.69;2016-12-30
6878538;13350.78;2019-10-11
6866312;4426.94;2019-04-09
6866313;3982.90;2019-04-09
6872187;43303.25;2019-10-31
6865831;50197.64;2019-04-09
6865832;48898.76;2019-04-09
6866924;46443.49;2019-04-09
6880097;59086.86;2019-12-31
6881492;37631.20;2018-11-22
6882060;116724.70;2018-10-03
6883499;54391.75;2018-10-03
6877693;58199.17;2018-10-03
6855972;86150.99;2016-11-18
6858358;59140.26;2019-11-30
6856791;25915.33;2019-04-10
6859110;54819.00;2019-11-30
6947853;6118.58;2019-12-31
6948038;6118.58;2019-12-31
6948788;6118.58;2019-12-31
6948820;80787.34;2019-12-31
6948062;8708.04;2019-11-25
7009811;50174.43;2019-11-30
6872545;6431.52;2019-09-30
6861531;2942.99;2019-04-10
6863068;53416.25;2019-04-10
7011867;16790.96;2019-07-08
6881756;164482.23;2019-03-26
6884838;60491.79;2018-11-03
6879157;92809.30;2019-03-26
6875850;1305.64;2019-08-14
6879532;8176.40;2016-11-07
6879480;8176.40;2016-11-07
6882513;33796.58;2018-09-29
6876570;108203.52;2018-09-18
6871745;83792.39;2019-08-21
6875619;429551.36;2019-10-31
6878246;35109.52;2019-10-11
6878355;69058.84;2019-10-11
6879966;2097.51;2019-08-14
6879585;1670.69;2018-08-17
6879593;37433.28;2019-09-23
6879655;555.61;2019-08-14
6876592;10247.76;2017-06-20
6850635;90074.89;2018-08-22
6876596;1782.64;2017-06-20
6882700;14635.35;2018-05-01
6877761;111049.20;2019-09-23
6885166;34230.00;2019-11-30
6826399;7757.00;2016-11-25
6826412;9085.77;2016-11-25
6826507;7573.77;2016-11-25
6826478;7422.94;2016-11-25
6870478;88772.59;2019-04-15
6870449;88772.59;2019-04-15
6826184;7856.00;2019-08-15
6873711;129351.85;2019-10-31
6854714;78795.22;2019-07-03
6882143;38869.29;2018-10-08
6881129;100579.15;2020-01-14
6877784;19230.00;2019-10-07
6880493;107124.77;2019-03-26
6875201;131415.52;2019-10-31
6855707;123146.00;2016-04-17
6868942;5597.14;2017-12-29
6871806;266938.01;2017-01-25
6865443;9580.60;2019-04-04
6858569;3439.95;2016-09-29
6883097;27975.00;2019-03-14
6848810;26956.32;2019-08-08
6864689;4945438.22;2018-01-08
6850481;100102.20;2018-01-17
6871558;39570.20;2019-05-15
6949403;3076.18;2018-12-05
6855359;63550.66;2018-04-30
6885536;19405.10;2019-11-30
6860314;89031.00;2016-12-05
6852272;3855.30;2017-11-29
6851613;4185.17;2017-11-29
6852105;3408.61;2017-11-29
6851516;70941.44;2017-11-29
6857404;2516.50;2018-03-28
6853769;2275.16;2018-03-28
6857354;3814.35;2019-11-18
6857356;3695.99;2019-11-18
6857358;3574.05;2019-11-18
6856272;1374.69;2019-11-18
6855624;76418.44;2019-11-18
6882809;6365.91;2016-12-15
6880382;46504.23;2019-03-30
6881307;46504.23;2019-03-30
6867910;128805.29;2018-02-09
6867913;122869.52;2018-02-09
6869457;63248.37;2017-03-23
6871078;47472.79;2017-11-29
6871211;38887.17;2017-11-29
6884403;66549.75;2019-04-30
6885038;90995.09;2014-08-07
6878681;8176.40;2016-11-07
6877907;359.51;2018-05-04
6881100;37145.48;2019-10-25
6876038;72650.00;2014-10-02
6871891;75208.00;2018-09-19
6874115;11612.93;2018-11-01
6883243;88642.60;2017-12-18
6879209;645.87;2019-08-14
6880039;46988.66;2019-08-14
6881421;46988.66;2019-08-14
6851554;39097.67;2019-12-31
6877378;77839.74;2017-06-20
6881167;14588.70;2019-10-23
7009715;117961.31;2019-05-22
6882015;1164.91;2019-10-23
6826479;8330.10;2016-11-25
6854545;77450.97;2019-07-03
6871395;53709.64;2017-11-29
6868377;46379.20;2017-11-29
6858905;59865.92;2019-04-12
6879170;5883.47;2017-11-12
6876260;4905.73;2017-11-12
6949614;72896.18;2018-12-05
6864350;37224.69;2018-09-19
6871446;56742.27;2017-12-29
6884059;77085.64;2020-02-11
6864288;27371.41;2019-03-22
6872208;547634.00;2018-06-30
6869669;66248.05;2017-03-23
6848271;6753.75;2018-01-17
6848649;6753.75;2018-01-17
6848275;6753.75;2018-01-17
6848746;6753.75;2018-01-17
6869512;17619.72;2019-04-15
6863100;779.10;2017-10-17
6863288;2462.52;2019-07-04
6867992;5850.33;2016-11-18
6870064;110839.50;2019-03-27
6867958;61816.59;2019-09-28
6871575;62115.04;2017-12-29
6860604;39134.61;2019-05-06
6861564;76523.18;2019-05-06
6868604;46652.89;2019-11-30
6873275;96817.56;2018-01-02
6867676;3207.50;2018-04-26
6868574;3207.50;2018-04-26
6866054;82631.25;2017-01-09
6878894;1869.69;2018-08-17
6866408;57982.72;2019-10-17
6866486;57982.72;2019-10-17
6850892;193494.27;2018-01-17
6861185;65402.50;2019-09-04
6863304;8740.50;2019-04-12
6868054;50362.00;2017-10-24
6850783;7714.13;2018-01-17
6849074;8609.76;2018-01-17
6850792;2867.74;2018-01-17
6848414;2943.51;2018-01-17
6849089;138429.45;2018-01-17
6877686;18620.00;2019-11-07
6872477;6273.53;2017-11-29
6872017;6273.53;2017-11-29
6873394;6273.53;2017-11-29
6857902;4334.60;2019-10-16
6882237;44607.00;2018-06-30
6853507;39642.27;2018-09-06
6853108;39626.44;2018-09-06
6853110;39626.44;2018-09-06
6853293;39626.44;2018-09-06
6853308;28012.61;2018-11-27
6853158;24237.50;2018-05-05
6873911;96353.38;2019-11-30
6872902;142104.46;2017-11-21
6877839;5556.96;2019-05-14
6878897;3594.16;2018-08-17
6850385;134558.91;2018-01-17
6857147;11188.63;2019-10-03
6851931;15778.50;2016-03-19
6859624;62715.96;2017-12-05
6862963;8740.50;2019-04-12
6877539;130961.00;2017-11-14
6848559;3159.44;2018-01-17
6850796;3261.73;2018-01-17
6877541;9452.00;2019-04-01
6877544;22570.47;2019-11-07
6826595;73824.57;2017-12-21
6868813;6273.53;2017-11-29
6869704;17619.72;2019-04-15
6872922;17619.72;2019-04-15
6871679;58794.84;2019-11-30
6859852;47928.97;2019-09-04
6857901;4334.60;2019-10-16
6855493;4334.60;2019-10-16
6873268;97519.50;2017-12-27
6935168;5657.52;2018-03-28
6935224;22508.27;2019-07-26
6935331;60250.00;2019-11-30
6880688;91893.99;2019-11-30
6851819;27470.53;2019-10-23
6855152;4174.80;2019-11-18
6949321;9200.00;2018-03-27
6935606;8334.00;2017-10-20
6965002;43328.11;2019-03-20
6973259;4960.34;2018-11-09
6973244;72526.32;2018-11-09
7004294;64639.90;2018-08-14
6858828;44611.20;2019-05-14
6857541;82135.06;2019-04-01
6857887;92925.31;2019-04-01
6857545;95913.28;2019-04-01
6858098;103988.88;2019-04-01
6859513;41397.20;2019-04-01
6859515;51587.28;2019-04-01
6859469;44509.98;2019-09-18
6881595;61812.89;2019-03-26
6856564;3688.82;2019-11-18
6855616;1557.21;2019-11-18
