Mapeo Clase-Activo|
Cód. Activo|Clase
000001-01|
404213|00003901
404214|00003900
404215|00003900
404216|00003901
404218|00003900
404219|00003900
404221|00003900
404222|00003901
404223|00003900
404238|00003300
404240|00003900
404242|00003900
404243|00003901
404244|00003900
404245|00003900
404247|00003901
404248|00003900
404249|00003900
404250|00003900
404251|00003901
404252|00003900
404253|00003901
404254|00003900
404255|00003900
404257|00003900
404258|00003900
404260|00003900
404261|00003901
404262|00003900
404263|00003901
404265|00003900
404266|00003900
404267|00003901
404270|00003900
404273|00003900
404274|00003900
404275|00003900
404276|00003900
404277|00003900
404278|00003901
404279|00003900
404280|00003900
404282|00003900
404283|00003901
404284|00003900
404285|00003900
404287|00003900
404288|00003901
404289|00003900
404290|00003900
404291|00003901
404292|00003900
404293|00003300
404294|00003901
404295|00003900
404297|00003900
404298|00003900
404299|00003900
404300|00003900
404301|00003900
404303|00003900
404305|00003900
404306|00003900
404307|00003900
404308|00003900
404309|00003900
404310|00003900
404311|00003900
404312|00003900
404313|00003900
404314|00003900
404315|00003900
404317|00003900
404319|00003900
404321|00003900
404323|00003900
404324|00003900
404325|00003900
404326|00003900
404327|00003900
404328|00003900
404329|00003900
404332|00003900
404334|00003900
404336|00003900
404337|00003900
404338|00003900
404339|00003900
404340|00003900
404342|00003900
404343|00003900
404345|00003900
404347|00003900
404348|00003900
404349|00003900
404350|00003900
404351|00003900
404352|00003900
404355|00003900
404356|00003900
404357|00003900
404358|00003900
404362|00003900
404363|00003900
404364|00100000
404365|00003900
404366|00003900
404367|00003900
404368|00003900
404370|00003900
404373|00003900
404374|00003900
404375|00003900
404376|00003900
404377|00003900
404378|00003900
404379|00003900
404381|00003900
404382|00003900
404384|00003900
404386|00003900
404387|00003900
404389|00003901
404390|00003900
404391|00003900
404392|00003900
404393|00003901
404394|00080000
404395|00003900
404397|00003900
404399|00003900
404400|00003900
404402|00003901
404403|00003900
404404|00003900
404405|00003900
404408|00003901
404409|00003900
404411|00003900
404412|00003900
404413|00003900
404416|00003901
404417|00003900
404418|00003900
404419|00003901
404420|00003900
404421|00003900
404422|00003900
404424|00003900
404426|00003900
404427|00003900
404428|00003900
404429|00003901
404431|00003900
404432|00080000
404433|00003901
404436|00003900
404438|00003900
404439|00003901
404441|00003900
404442|00003900
404446|00003900
404447|00003900
404449|00003900
404451|00003901
404452|00003900
404453|00003900
404454|00003900
404457|00003900
404459|00003901
404461|00003900
404463|00003901
404464|00003900
404465|00003900
404467|00003900
404468|00003900
404469|00003901
404470|00003901
404471|00003900
404472|00003900
404474|00003900
404475|00003901
404476|00003901
404477|00003900
404478|00003900
404479|00003900
404480|00003900
404483|00003900
404486|00003900
404488|00003900
404490|00003900
404491|00003900
404493|00003900
404494|00003900
404495|00003901
404496|00003900
404497|00003901
404498|00003900
404499|00003900
404500|00003900
404501|00003900
404502|00003900
404503|00003900
404504|00003900
404505|00003900
404506|00003900
404507|00003900
404508|00003900
404509|00003300
404510|00003300
404511|00003300
404512|00003300
404514|00003900
404515|00003900
404517|00003900
404518|00003900
404519|00003900
404520|00003900
404523|00003900
404526|00003900
404528|00003900
404530|00003300
404531|00003300
404532|00003300
404534|00003901
404537|00003900
404538|00003900
404539|00003900
404540|00100000
404543|00003900
404544|00003901
404545|00003900
404548|00003901
404549|00003900
404550|00003900
404551|00003900
404553|00003900
404554|00003900
404555|00003900
404557|00003900
404559|00003900
404560|00003901
404562|00003900
404563|00003900
404565|00003900
404566|00003900
404567|00003900
404569|00003900
404570|00003900
404572|00003900
404573|00003900
404574|00003900
404575|00003900
404576|00003900
404577|00003900
404578|00003900
404579|00003900
404580|00003900
404581|00003900
404582|00003900
404584|00003901
404585|00003900
404587|00003900
404588|00003900
404589|00003901
404590|00003900
404591|00003900
404592|00003900
404593|00003900
404594|00003900
404595|00003900
404596|00003900
404597|00003900
404599|00003900
404600|00003900
404601|00003900
404602|00003900
404604|00003900
404605|00003900
404606|00003900
404607|00003900
404608|00003900
404611|00003900
404612|00003900
404614|00003900
404617|00003900
404618|00003901
404619|00003900
404620|00003900
404621|00003900
404622|00003900
404623|00003900
404624|00003900
404626|00003900
404629|00003900
404630|00003900
404631|00003900
404632|00003900
404633|00003900
404635|00003900
404636|00003900
404637|00003900
404639|00003900
404640|00003900
404642|00003900
404643|00003900
404644|00003900
404645|00100000
404646|00003900
404647|00003900
404648|00003900
404650|00003900
404651|00003900
404652|00003900
404655|00003900
404656|00003900
404658|00003900
404659|00003900
404660|00003900
404661|00003900
404662|00003900
404663|00003900
404664|00003900
404667|00003900
404668|00003900
404671|00003900
404672|00003900
404673|00003901
404674|00003900
404675|00003900
404676|00003900
404677|00003900
404679|00003900
404683|00003900
404684|00003900
404686|00003900
404687|00003900
404688|00003900
404689|00003900
404690|00003900
404691|00003900
404692|00003900
404693|00003900
404695|00003900
404696|00003900
404697|00003900
404698|00003900
404699|00003900
404700|00003900
404701|00003900
404703|00003900
404704|00003900
404705|00003900
404706|00003901
404707|00003901
404708|00003900
404709|00003900
404710|00003900
404712|00003900
404714|00003900
404715|00003900
404716|00003900
404717|00003900
404718|00100000
404721|00003900
404724|00003900
404725|00003900
404726|00003900
404727|00003900
404728|00003900
404729|00003900
404730|00003900
404731|00003900
404734|00003900
404735|00003901
404736|00003900
404737|00003900
404738|00003900
404739|00003900
404740|00003900
404741|00003900
404742|00003900
404743|00003900
404744|00003900
404745|00003900
404746|00003900
404747|00003901
404748|00003900
404749|00003900
404750|00003900
404751|00003900
404752|00003900
404753|00003900
404754|00003900
404755|00003901
404758|00003900
404759|00003900
404761|00003900
404762|00003900
404763|00003900
404764|00003901
404765|00003900
404766|00003901
404767|00003900
404768|00003900
404769|00003900
404770|00003900
404771|00003900
404773|00003900
404774|00003900
404775|00003901
404776|00003900
404777|00003900
404778|00003900
404781|00003900
404782|00003901
404785|00003900
404786|00003900
404787|00003900
404789|00003901
404790|00003900
404791|00003900
404792|00003900
404793|00003900
404795|00003900
404796|00003900
404797|00003900
404798|00003900
404800|00003900
404801|00003900
404803|00003900
404804|00003900
404805|00003900
404806|00003900
404807|00003900
404808|00003900
404809|00003900
404810|00003900
404811|00003900
404812|00003900
404813|00003900
404816|00003900
404817|00003900
404819|00003900
404821|00003900
404823|00003900
404825|00003900
404826|00003900
404829|00003900
404832|00003900
404833|00003900
404834|00003900
404835|00003900
404836|00003900
404837|00003900
404838|00003900
404840|00003900
404841|00003900
404842|00003900
404843|00003900
404844|00003900
404845|00003900
404846|00003900
404848|00003900
404849|00003900
404850|00003900
404851|00003900
404852|00003900
404853|00003900
404854|00003900
404855|00003900
404856|00003900
404857|00003900
404858|00003900
404859|00003900
404860|00003900
404861|00003901
404862|00003900
404863|00003900
404864|00003900
404865|00003900
404868|00003900
404869|00003900
404870|00003900
404871|00003900
404872|00003900
404874|00003900
404875|00003900
404876|00003900
404877|00003900
404878|00003900
404879|00003900
404880|00003900
404881|00003900
404882|00003900
404884|00003900
404885|00003900
404886|00003900
404887|00003900
404888|00003900
404889|00003900
404890|00003900
404891|00003900
404892|00003900
404896|00003900
404897|00003900
404898|00003900
404899|00003900
404900|00003900
404901|00003900
404902|00003900
404903|00003900
404906|00003900
404907|00003900
404908|00003900
404909|00003900
404910|00003900
404911|00003900
404912|00003900
404913|00003900
404914|00003900
404915|00003900
404916|00003900
404917|00003900
404919|00003900
404921|00003900
404923|00003900
404924|00003900
404925|00003900
404927|00003900
404928|00003900
404929|00003900
404930|00003900
404933|00003900
404935|00003900
404936|00003900
404937|00003900
404938|00003900
404940|00003900
404943|00003900
404944|00003900
404945|00003900
404946|00003900
404948|00003900
404949|00003900
404950|00003900
404951|00003900
404952|00003900
404953|00003900
404954|00003900
404955|00003900
404956|00003900
404957|00003900
404959|00003900
40495S|00080000
404960|00003900
404961|00003900
404962|00003900
404964|00003900
404965|00003900
404966|00003900
404967|00003900
404968|00003900
404971|00003900
404972|00003900
404973|00003900
404974|00003900
404975|00003900
404976|00003900
404977|00003900
404979|00003900
404980|00003900
404981|00003900
404982|00003900
404983|00003900
404984|00003900
404985|00003900
404986|00003900
404988|00003900
404989|00003900
404990|00003900
404991|00003900
404992|00003900
404993|00003900
404994|00003900
404995|00003900
404996|00003900
404998|00003900
404999|00003900
405000|00003900
405002|00003900
405003|00003900
405004|00003900
405005|00003900
405006|00003900
405007|00003900
405008|00003900
405009|00003900
405010|00003900
405011|00003900
405013|00003900
405014|00003900
405015|00003900
405016|00003900
405017|00003900
405018|00003900
405020|00003900
405021|00003900
405022|00003900
405023|00003900
405024|00003900
405025|00003900
405026|00003900
405027|00003900
405028|00003900
405030|00003900
405031|00003900
405032|00003900
405033|00003900
405034|00003900
405035|00080000
405036|00003900
405037|00003900
405038|00003900
405039|00003900
405040|00003900
405041|00003900
405042|00003900
405043|00003900
405044|00003900
405045|00003900
405046|00003900
405047|00003900
405048|00003900
405049|00003900
405050|00003900
405052|00003900
405053|00003900
405054|00003900
405056|00003900
405057|00003900
405058|00003900
405059|00003900
405060|00003900
405061|00003900
405062|00003900
405063|00003900
405064|00003900
405065|00003900
405066|00003900
405068|00003900
405069|00003900
405070|00003900
405071|00003900
405072|00003900
405073|00003900
405074|00003900
405075|00003900
405076|00003900
405078|00003900
405079|00003900
405080|00003900
405081|00003900
405082|00003901
405083|00003900
405084|00003900
405085|00003900
405089|00003900
405090|00003900
405091|00003900
405092|00003900
405094|00003900
405096|00003900
405097|00003900
405098|00003900
405099|00003900
405100|00003900
405101|00003900
405102|00003900
405103|00003900
405104|00003900
405105|00003900
405106|00003900
405107|00003900
405108|00003901
405109|00003900
405110|00003900
405111|00003900
405112|00003900
405113|00003900
405114|00003900
405115|00003900
405116|00003900
405117|00003900
405118|00003900
405119|00003900
405120|00003900
405121|00003900
405123|00003900
405124|00003900
405125|00003900
405126|00003900
405127|00003900
405128|00003900
405129|00003900
405130|00003900
405131|00003900
405134|00003900
405135|00003900
405136|00003900
405137|00003900
405138|00003900
405139|00003900
405140|00003900
405141|00003900
405142|00003900
405143|00003900
405144|00003901
405145|00003900
405146|00003900
405147|00003900
405148|00003900
405149|00003900
405150|00003900
405152|00003901
405154|00003900
405155|00003900
405156|00003900
405157|00003900
405158|00003900
405159|00003900
405160|00003900
405162|00003900
405164|00003900
405166|00003900
405167|00003900
405168|00003900
405169|00003900
405170|00003900
405171|00003900
405172|00003900
405173|00003901
405174|00003900
405176|00003900
405179|00003900
40517Z|00080000
405180|00003900
405181|00003900
405182|00003900
405183|00003900
405184|00003900
405185|00003900
405186|00003900
405188|00003900
405189|00003900
405190|00003900
405191|00003901
405192|00003900
405193|00003900
405194|00003900
405195|00003900
405196|00100000
405197|00003900
405198|00003900
405200|00003900
405201|00003900
405202|00003900
405203|00003900
405204|00003900
405205|00003900
405206|00003900
405207|00003900
405208|00003900
405209|00003900
405211|00003900
405212|00003900
405213|00003900
405214|00003900
405215|00003900
405216|00003901
405217|00003900
405218|00003900
405219|00003900
405220|00003900
405221|00003900
405222|00003900
405223|00003900
405224|00003900
405225|00003900
405226|00003901
405227|00003900
405228|00003900
405229|00003900
405232|00003900
405233|00003900
405234|00003900
405235|00003900
405236|00003900
405237|00003900
405238|00003900
405239|00003900
405240|00003900
405241|00003900
405242|00003900
405243|00003900
405244|00003900
405245|00003900
405246|00003901
405247|00003900
405248|00003900
405249|00003900
405250|00003900
405252|00003900
405254|00003900
405255|00003900
405256|00003900
405258|00003900
405259|00003900
