ACT_NUM_ACTIVO|ACT_NUM_ACTIVO_CAIXA|ACT_NUM_ACTIVO_UVEM
7088874|89050020|34113058
7088875|89050004|34112263
7088876|89049948|34108559
7088877|89050016|34112866
7088878|89049904|34106366
7088879|89049980|34110439
7088880|89050034|34113895
7088881|89049940|34108190
7088882|89050036|34113913
7088883|89049888|34104425
7088884|89049914|34106852
7088885|89050014|34112749
7088886|89050018|34112983
7088887|89050030|34113544
7088888|89050028|34113427
7088889|89049994|34111603
7088890|89049987|34110925
7088891|89049976|34110205
7088892|89050006|34112380
7088893|89050008|34112497
7088894|89050098|34117192
7088895|89050063|34115368
7088896|89050038|34114087
7088897|89050070|34115737
7088898|89050076|34116046
7088899|89050090|34116766
7088900|89050088|34116649
7088901|89050042|34114222
7088902|89050061|34115251
7088903|89050084|34116415
7088904|89050104|34117444
7088905|89050065|34115485
7088906|89050050|34114690
7088907|89050052|34114708
7088908|89050045|34114456
7088909|89050082|34116397
7088910|89050078|34116163
7088911|89050059|34115134
7088912|89050040|34114105
7088913|89050068|34115620
7088914|89050080|34116280
7088915|89050057|34115017
7088916|89050072|34115854
7088917|89050096|34117075
7088918|89050086|34116532
7088919|89050044|34114339
7088920|89050048|34114573
7088921|89050106|34117561
7088922|89050053|34114825
7088923|89050067|34115503
7088924|89050102|34117327
7088925|89050094|34116901
7088926|89050055|34114942
7088927|89050168|34121400
7088928|89050147|34119871
7088929|89050185|34122546
7088930|89050129|34118959
7088931|89050116|34118005
7088932|89050136|34119268
7088933|89050151|34120002
7088934|89050155|34120353
7088935|89050112|34117813
7088936|89050172|34121634
7088937|89050114|34117930
7088938|89050187|34122663
7088939|89050146|34119754
7088940|89050140|34119403
7088941|89050142|34119520
7088942|89050153|34120236
7088943|89050162|34120956
7088944|89050183|34122429
7088945|89050177|34122177
7088946|89050134|34119151
7088947|89050164|34121265
7088948|89050159|34120605
7088949|89050179|34122294
7088950|89050166|34121382
7088951|89050110|34117795
7088952|89050181|34122312
7088953|89050144|34119637
7088954|89050170|34121517
7088955|89050149|34119988
7088956|89050173|34121751
7088957|89050108|34117678
7088958|89050157|34120587
7088959|89050160|34120839
7088960|89050131|34119034
7088961|89050175|34121868
7088962|89050216|34124253
7088963|89050259|34127007
7088964|89050255|34126815
7088965|89050266|34127475
7088966|89050214|34124136
7088967|89050224|34124973
7088968|89050191|34122897
7088969|89050261|34127124
7088970|89050220|34124739
7088971|89050222|34124856
7088972|89050210|34123944
7088973|89050241|34125885
7088974|89050199|34123341
7088975|89050265|34127358
7088976|89050230|34125282
7088977|89050195|34123107
7088978|89050245|34126077
7088979|89050206|34123710
7088980|89050262|34127241
7088981|89050201|34123458
7088982|89050228|34125165
7088983|89050234|34125417
7088984|89050212|34124019
7088985|89050218|34124622
7088986|89050226|34125048
7088987|89050197|34123224
7088988|89050238|34125651
7088989|89050257|34126932
7088990|89050253|34126797
7088991|89050236|34125534
7088992|89050189|34122780
7088993|89050243|34125903
7088994|89050204|34123692
7088995|89050247|34126194
7088996|89050249|34126212
7088997|89050203|34123575
7088998|89050239|34125768
7088999|89050209|34123827
7089000|89050374|34133975
7089001|89050366|34133507
7089002|89050251|34126329
7089003|89050318|34130150
7089004|89050232|34125300
7089005|89050346|34132577
7089006|89050382|34134302
7089007|89050304|34129317
7089008|89050298|34129065
7089009|89050354|34132946
7089010|89050280|34128153
7089011|89050368|34133624
7089012|89050302|34129200
7089013|89050356|34133021
7089014|89050370|34133741
7089015|89050312|34129803
7089016|89050323|34130519
7089017|89050270|34127610
7089018|89050294|34128873
7089019|89050342|34132343
7089020|89050268|34127592
7089021|89050272|34127727
7089022|89050344|34132460
7089023|89050286|34128405
7089024|89050330|34130987
7089025|89050364|34133489
7089026|89050310|34129785
7089027|89050290|34128639
7089028|89050306|34129434
7089029|89050326|34130753
7089030|89050380|34134284
7089031|89050348|34132694
7089032|89050332|34131062
7089033|89050296|34128990
7089034|89050328|34130870
7089035|89050316|34130033
7089036|89050378|34134167
7089037|89050397|34135196
7089038|89050300|34129182
7089039|89050401|34135331
7089040|89050395|34135079
7089041|89050393|34134905
7089042|89051061|34247092
7089044|89050361|34133255
7089045|89050896|34212052
7089046|89050362|34133372
7089047|89050319|34130267
7089049|89050350|34132712
7089050|89051008|34231337
7089051|89050288|34128522
7089052|89050314|34129920
7089053|89050352|34132829
7089054|89050389|34134770
7089055|89050274|34127844
7089056|89050278|34128036
7089057|89050399|34135214
7089058|89050387|34134653
7089059|89050292|34128756
7089060|89050376|34134050
7089061|89050829|34199939
7089062|89050391|34134887
7089063|89050831|34200062
7089064|89050372|34133858
7089066|89050321|34130384
7089067|89050308|34129551
7089068|89050385|34134536
7089070|89050384|34134419
7089073|89050403|34135448
7089074|89050573|34154598
7089261|89050511|34145245
7089262|89052690|31316872
7089263|89046744|33806310
7089265|89049762|34095764
7089266|89050121|34118473
7089268|89051165|34277941
7089272|89051163|34277689
7089274|89049685|34083171
7089276|89051164|34277824
7089278|89050744|34183932
7089281|89051117|34262243
7089283|89050820|34198910
7089284|89051004|34229826
7089285|89051103|34257744
7089288|89050718|34179373
7089337|89043433|27850471
7089338|89048760|34001882
7089341|89051124|34264319
7089344|89050635|34164161
7089346|89049599|34074169
7089347|89051154|34273555
7089348|89050525|34147555
7089351|89050996|34227867
7089352|89050638|34164413
7089353|89049455|34062917
7089355|89050637|34164395
7089356|89050879|34208600
7089374|89050706|34177297
7089381|89050631|34163483
7089399|89050588|34156809
7089400|89051160|34277086
7089402|89049992|34111234
7089460|89048264|33939801
7089463|89049397|34058475
7089465|89050767|34189422
7089466|89050730|34182048
7089467|89049199|34041205
7089469|89050852|34205009
7089470|89050619|34161056
7089471|89050337|31072639
7089472|89050614|34160864
7089473|89050616|34160981
7089476|89050728|34181973
7089477|89050729|31131590
7089478|89051141|34270450
7089481|89050769|34189539
7089495|89050887|34209980
7089497|89052839|31335068
7089500|89050666|34168916
7089504|89050527|34148233
7089507|89052218|31280424
7089508|89050984|34225323
7089509|89050885|34209863
7089510|89049354|29847015
7089560|89056935|19144771
7089561|89048099|33925366
7089562|89050754|34187094
7089564|89050138|34119385
7089565|89050752|34186920
7089566|89048096|33925249
7089568|89050959|34221774
7089569|89050961|34221891
7089571|89048987|34022388
7089572|89050846|34202255
7089843|89049603|15490938
7089863|89051210|15491130
7090056|89060075|20113203
7090074|89060933|20415231
7090109|89062593|21009612
7090111|89062595|21009729
7090155|89062597|21009846
7090281|89043144|27359653
7090283|89043382|27527998
7090291|89043387|27528676
7090295|89043138|27359419
7090301|89043141|27359536
7090312|89041985|26525669
7090319|89042029|26539501
7090335|89048499|29423645
7090338|89048491|29423393
7090340|89048511|29424071
7090341|89049826|30035079
7090342|89049836|30036126
7090353|89048502|29423762
7090356|89049132|29802997
7090357|89049121|29802529
7090358|89049123|29802646
7090365|89049126|29802763
7090366|89049118|29802412
7090367|89049824|30034905
7090368|89049830|30035214
7090369|89049820|30034770
7090373|89049822|30034887
7090374|89049129|29802880
7090375|89049828|30035196
7090376|89049112|29802277
7090379|89049832|30035331
7090380|89046494|33776171
7090381|89048497|29423528
7090385|89049115|29802394
7090390|89048514|29424206
7090397|89051298|31196642
7090401|89049110|29802160
7090402|89048494|29423411
7090404|89047179|33840593
7090405|89048508|29423996
7090406|89046746|33806427
7090407|89053053|31349737
7090415|89053070|31350219
7090418|89053059|31349854
7090420|89053067|31350102
7090425|89053061|31349971
7090426|89047167|33839877
7090429|89047173|33840242
7090430|89046456|33771593
7090431|89053077|31350453
7090434|89046749|33806544
7090437|89053074|31350336
7090444|89053063|31350084
7090452|89046468|33773786
7090455|89049205|34041556
7090465|89047170|33840008
7090467|89050559|34152657
7090484|89048003|33914288
7090488|89049211|34041790
7090489|89048882|34011931
7090503|89048648|33985957
7090504|89049739|34093706
7090509|89049497|34066331
7090512|89049475|34065050
7090517|89049481|34065284
7090518|89050557|34151979
7090519|89050988|34226118
7090522|89050854|34205612
7090524|89050981|34225071
7090526|89050850|34203419
7090531|89050994|34226955
7090535|89050990|34226721
7090536|89050983|34225206
7090543|89050848|34203302
7090552|89051049|34243813
7090555|89051042|34243327
7090559|89051044|34243678
7090560|89051046|34243795
7090568|89051039|34242883
7090570|89050563|34153569
7090571|89051053|34244725
7090580|89050992|34226838
7090587|89050561|34153218
7090593|89051051|34244590
7090597|89050708|34178227
7090815|89045274|12534213
7090818|89045277|12534564
7090820|89045280|12534681
7090825|89045265|12533904
7090830|89045271|12534195
7090833|89045268|12534078
7090910|89051302|15558502
7091107|89040635|24216776
7091123|89043203|27425548
7091124|89043288|27483109
7091179|89044823|28583988
7091206|89044995|28602077
7091238|89048546|29431015
7091239|89049152|29804119
7091240|89049143|29803207
7091241|89048571|29433190
7091242|89048531|29429018
7091243|89048551|29431852
7091244|89048563|29432764
7091246|89049135|29803072
7091247|89048560|29432647
7091248|89048540|29430103
7091249|89048594|29433928
7091250|89048548|29431366
7091252|89048537|29430085
7091253|89048566|29432881
7091254|89047515|29204062
7091256|89048534|29429504
7091257|89048582|29433559
7091258|89049163|29804587
7091259|89048543|29430571
7091260|89049139|29803189
7091261|89048579|29433442
7091262|89049166|29804605
7091263|89048589|29433793
7091264|89048592|29433811
7091265|89048557|29432530
7091266|89049160|29804470
7091267|89048554|29432395
7091269|89049177|29805634
7091270|89049154|29804236
7091271|89049183|29805868
7091272|89048585|29433676
7091273|89048524|29424557
7091274|89049157|29804353
7091275|89048598|29434003
7091276|89049146|29803441
7091278|89048518|29424323
7091279|89048569|29432998
7091280|89049838|30037038
7091281|89049209|29806897
7091282|89048576|29433325
7091283|89049172|29804839
7091284|89048574|29433208
7091285|89049180|29805751
7091289|89048520|29424440
7091290|89049175|29805517
7091298|89049215|29807089
7091302|89049862|30060378
7091304|89049206|29806780
7091305|89049224|29807341
7091306|89049198|29806312
7091314|89049212|29806915
7091316|89049195|29806294
7091317|89049203|29806663
7091319|89049218|29807107
7091320|89049221|29807224
7091324|89049887|30085873
7091330|89049840|30037155
7091331|89049853|30048602
7091335|89049227|29807458
7091337|89053114|31351734
7091340|89053081|31350570
7091342|89053111|31351617
7091348|89053108|31351500
7091349|89053084|31350687
7091353|89053107|31351482
7091354|89053087|31350705
7091355|89053096|31351014
7091361|89053103|31351365
7091364|89053093|31350939
7091369|89053090|31350822
7091379|89051600|31236209
7091380|89051620|31238150
7091388|89053101|31351248
7091391|89053098|31351131
7091393|89053150|31353189
7091397|89053130|31352277
7091399|89046776|33809649
7091402|89053124|31352043
7091403|89053117|31351851
7091406|89047259|33845909
7091411|89046500|33776540
7091413|89047245|33844259
7091414|89047250|33844493
7091417|89053121|31351968
7091427|89053136|31352412
7091428|89046752|33806661
7091429|89053139|31352529
7091432|89053134|31352394
7091434|89053128|31352160
7091435|89046812|33812189
7091449|89047752|33890919
7091455|89048323|33958582
7091463|89048308|33956992
7091471|89048651|33987295
7091476|89048315|33957805
7091484|89050737|34182903
7091499|89048321|33958114
7091522|89048303|33956875
7091533|89048009|33915335
7091535|89051055|34245034
7091536|89050734|34182885
7091539|89051059|34245871
7091544|89051057|34245403
7091545|89049506|34067477
7091547|89050739|34183077
7091574|89048891|34013404
7091595|89049219|34043263
7091596|89049222|34043497
7091931|89052994|16215655
7092000|89060296|20183087
7092017|89062723|21116813
7092027|89063179|21311813
7092033|89063204|21326053
7092083|89040065|24075671
7092085|89040045|24073478
7092086|89040062|24075554
7092089|89040036|24073127
7092091|89040069|24075788
7092092|89040060|24075437
7092093|89040051|24073613
7092095|89040647|24223837
7092096|89040032|24072818
7092097|89040034|24073010
7092101|89040048|24073595
7092106|89040054|24073847
7092109|89040057|24075203
7092116|89040039|24073244
7092117|89040071|24075806
7092119|89040042|24073361
7092123|89042172|26640726
7092131|89042169|26640609
7092160|89042166|26640591
7092165|89042176|26640843
7092225|89048607|29434354
7092233|89047751|29246163
7092234|89049230|29807575
7092238|89048621|29434840
7092239|89048627|29435032
7092244|89049351|29846337
7092248|89048615|29434606
7092249|89048633|29435266
7092256|89048604|29434237
7092259|89047536|29206372
7092264|89048612|29434588
7092265|89048618|29434723
7092268|89048630|29435149
7092272|89048601|29434120
7092280|89048624|29434957
7092285|89048609|29434471
7092286|89046596|33785542
7092291|89046568|33783466
7092295|89046536|33781993
7092299|89046541|33782203
7092328|89047270|33855337
7092333|89053201|31356312
7092334|89046571|33783601
7092336|89046533|33781876
7092343|89046862|33814985
7092357|89046865|33815060
7092358|89046859|33814868
7092359|89046829|33812810
7092361|89046818|33812441
7092369|89046856|33814751
7092370|89046871|33815294
7092372|89046868|33815177
7092383|89046875|33815312
7092388|89046879|33815546
7092396|89047803|33895965
7092408|89048024|33917762
7092424|89048915|34015714
7092431|89048425|33964011
7092458|89048029|33918206
7092469|89049246|34045456
7092478|89049523|34068641
7092488|89049240|34045222
7092490|89050593|34157469
7092493|89049538|34069787
7092496|89049896|34105454
7092497|89049776|34098032
7092505|89050591|34156926
7092507|89049580|34072948
7092510|89049894|34105220
7092513|89049228|34043749
7092516|89049565|34072093
7092517|89051002|34229088
7092519|89049268|34046971
7092524|89050598|34158147
7092529|89050742|34183329
7092531|89050891|34210462
7092544|89050881|34209494
7092545|89050748|34184592
7092546|89050595|34157586
7092550|89050863|34207184
7092559|89051065|34247344
7092592|89050875|34208348
7092594|89051063|34247227
7092951|89053025|16228323
7093023|89055239|18073559
7093056|89057526|19344232
7093131|89063225|21331758
7093143|89063228|21331875
7093213|89038324|22738910
7093229|89039105|23006545
7093260|89040103|24077378
7093266|89040079|24076115
7093270|89040082|24076232
7093276|89040100|24077261
7093281|89040094|24076952
7093283|89040074|24075923
7093284|89040090|24076835
7093293|89040087|24076466
